# Program:featureCounts v2.1.1; Command:"featureCounts" "-p" "-a" "Peve_lncRNA_for_counts.gtf" "-t" "lncRNA" "-g" "gene_id" "-o" "lncRNA_counts_matrix.txt" "RNA-POR-71.sorted.bam" "RNA-POR-73.sorted.bam" "RNA-POR-76.sorted.bam" "RNA-POR-79.sorted.bam" "RNA-POR-82.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	RNA-POR-71.sorted.bam	RNA-POR-73.sorted.bam	RNA-POR-76.sorted.bam	RNA-POR-79.sorted.bam	RNA-POR-82.sorted.bam
lncRNA_4592	Porites_evermani_scaffold_4468	323	4266	+	3944	12	10	196	0	48
lncRNA_4593	Porites_evermani_scaffold_4468	20167	20652	+	486	0	6	50	0	7
lncRNA_4594	Porites_evermani_scaffold_4469	998	1277	+	280	63	28	43	87	68
lncRNA_4595	Porites_evermani_scaffold_447	250211	252058	+	1848	473	257	548	320	619
lncRNA_4596	Porites_evermani_scaffold_4470	1	4223	+	4223	379	0	626	169	347
lncRNA_4597	Porites_evermani_scaffold_4471	1	2576	+	2576	16	80	71	0	0
lncRNA_4598	Porites_evermani_scaffold_4478	3041	18826	+	15786	327	74	597	415	1145
lncRNA_4599	Porites_evermani_scaffold_4479	4501	6122	+	1622	0	57	40	6	44
lncRNA_4600	Porites_evermani_scaffold_4479	9513	12521	+	3009	0	136	56	21	117
lncRNA_4601	Porites_evermani_scaffold_448	258285	259695	+	1411	42	5	126	5	20
lncRNA_4602	Porites_evermani_scaffold_448	263966	265625	+	1660	61	13	206	0	1
lncRNA_4603	Porites_evermani_scaffold_448	231096	236654	+	5559	26	13	135	0	6
lncRNA_4604	Porites_evermani_scaffold_449	135860	136573	+	714	0	0	0	0	1
lncRNA_4605	Porites_evermani_scaffold_449	136030	136573	+	544	0	0	0	0	0
lncRNA_4606	Porites_evermani_scaffold_45	40117	44749	+	4633	1079	432	360	119	1566
lncRNA_4607	Porites_evermani_scaffold_45	117860	127691	+	9832	686	2544	146	72	722
lncRNA_4608	Porites_evermani_scaffold_45	302832	321491	+	18660	489	9	48	1	34
lncRNA_4609	Porites_evermani_scaffold_45	711566	714225	+	2660	3	2	0	0	0
lncRNA_4610	Porites_evermani_scaffold_45	712072	714225	+	2154	0	0	0	0	0
lncRNA_4611	Porites_evermani_scaffold_45	86155	86938	+	784	116	23	84	47	72
lncRNA_4612	Porites_evermani_scaffold_45	124818	127686	+	2869	0	0	0	0	0
lncRNA_4613	Porites_evermani_scaffold_45	670571	711235	+	40665	0	0	0	0	0
lncRNA_4614	Porites_evermani_scaffold_45	670574	711235	+	40662	0	0	0	0	0
lncRNA_4615	Porites_evermani_scaffold_45	670614	711235	+	40622	0	0	0	0	0
lncRNA_4616	Porites_evermani_scaffold_45	673102	711235	+	38134	0	0	0	0	0
lncRNA_4617	Porites_evermani_scaffold_450	78255	84799	+	6545	62	32	139	109	142
lncRNA_4618	Porites_evermani_scaffold_450	167120	167422	+	303	12	12	37	4	9
lncRNA_4619	Porites_evermani_scaffold_450	203774	204005	+	232	0	2	32	0	16
lncRNA_4620	Porites_evermani_scaffold_4500	18907	24494	+	5588	99	101	71	11	133
lncRNA_4621	Porites_evermani_scaffold_4507	2277	2751	+	475	77	0	2	13	0
lncRNA_4622	Porites_evermani_scaffold_4507	3088	3294	+	207	37	0	0	1	0
lncRNA_4623	Porites_evermani_scaffold_4507	5348	5600	+	253	35	10	30	0	35
lncRNA_4624	Porites_evermani_scaffold_451	181742	185260	+	3519	51	6	32	2	101
lncRNA_4625	Porites_evermani_scaffold_451	200837	209474	+	8638	188	113	342	141	21
lncRNA_4626	Porites_evermani_scaffold_451	200849	207886	+	7038	0	0	0	0	0
lncRNA_4627	Porites_evermani_scaffold_451	55011	62287	+	7277	751	3	939	2	2
lncRNA_4628	Porites_evermani_scaffold_4512	1915	2497	+	583	0	0	2	0	0
lncRNA_4629	Porites_evermani_scaffold_4513	3697	10643	+	6947	226	190	302	565	232
lncRNA_4630	Porites_evermani_scaffold_4513	23370	24522	+	1153	35	67	39	65	36
lncRNA_4631	Porites_evermani_scaffold_4513	13460	14381	+	922	532	310	538	898	380
lncRNA_4632	Porites_evermani_scaffold_4515	16216	16528	+	313	2	0	52	0	3
lncRNA_4633	Porites_evermani_scaffold_4516	7032	11730	+	4699	39	173	90	26	74
lncRNA_4634	Porites_evermani_scaffold_4516	4688	5431	+	744	52	11	101	87	49
lncRNA_4635	Porites_evermani_scaffold_4518	10854	11333	+	480	37	29	18	0	57
lncRNA_4636	Porites_evermani_scaffold_452	261239	264314	+	3076	6	0	0	14	0
lncRNA_4637	Porites_evermani_scaffold_452	261250	263041	+	1792	0	0	0	0	0
lncRNA_4638	Porites_evermani_scaffold_452	22125	22448	+	324	0	0	30	0	0
lncRNA_4639	Porites_evermani_scaffold_4525	20758	21600	+	843	0	2	0	0	122
lncRNA_4640	Porites_evermani_scaffold_4527	6853	9728	+	2876	32	30	38	14	112
lncRNA_4641	Porites_evermani_scaffold_4527	22013	23076	+	1064	53	20	357	57	82
lncRNA_4642	Porites_evermani_scaffold_4527	23866	25045	+	1180	566	272	515	485	1595
lncRNA_4643	Porites_evermani_scaffold_4528	5367	5694	+	328	21	13	0	50	14
lncRNA_4644	Porites_evermani_scaffold_4529	17212	17441	+	230	0	0	26	2	0
lncRNA_4645	Porites_evermani_scaffold_453	261154	263600	+	2447	8	8	16	17	151
lncRNA_4646	Porites_evermani_scaffold_453	220849	221105	+	257	1	0	34	0	0
lncRNA_4647	Porites_evermani_scaffold_4535	23127	24561	+	1435	0	5	69	48	15
lncRNA_4648	Porites_evermani_scaffold_4540	7445	15467	+	8023	86	2783	4	8	4
lncRNA_4649	Porites_evermani_scaffold_4541	926	2681	+	1756	514	120	428	314	165
lncRNA_4650	Porites_evermani_scaffold_4542	535	3812	+	3278	6	0	84	0	22
lncRNA_4651	Porites_evermani_scaffold_4543	1908	2909	+	1002	0	69	2	29	0
lncRNA_4652	Porites_evermani_scaffold_4543	19053	19274	+	222	46	24	6	2	35
lncRNA_4653	Porites_evermani_scaffold_4546	18386	19727	+	1342	0	22	34	0	4
lncRNA_4654	Porites_evermani_scaffold_4546	2238	2505	+	268	0	0	44	2	0
lncRNA_4655	Porites_evermani_scaffold_4547	22152	24808	+	2657	303	164	16	94	1474
lncRNA_4656	Porites_evermani_scaffold_455	74755	75544	+	790	459	6	4	355	610
lncRNA_4657	Porites_evermani_scaffold_455	222545	222845	+	301	0	0	30	4	0
lncRNA_4658	Porites_evermani_scaffold_4555	1	1181	+	1181	72	66	27	69	52
lncRNA_4659	Porites_evermani_scaffold_4556	22322	23570	+	1249	35	0	52	18	0
lncRNA_4660	Porites_evermani_scaffold_4558	2359	2984	+	626	47	14	177	36	84
lncRNA_4661	Porites_evermani_scaffold_456	255827	260943	+	5117	507	232	898	330	426
lncRNA_4662	Porites_evermani_scaffold_456	233750	234301	+	552	9	6	51	1	7
lncRNA_4663	Porites_evermani_scaffold_456	247971	250123	+	2153	607	19	2	179	138
lncRNA_4664	Porites_evermani_scaffold_4564	7268	8749	+	1482	2359	204	98	335	2819
lncRNA_4665	Porites_evermani_scaffold_4567	763	2262	+	1500	34	4	8	4	79
lncRNA_4666	Porites_evermani_scaffold_4568	2473	2901	+	429	7	21	1	20	35
lncRNA_4667	Porites_evermani_scaffold_457	4301	4814	+	514	3	2	24	0	7
lncRNA_4668	Porites_evermani_scaffold_457	219828	220174	+	347	13	0	32	0	10
lncRNA_4669	Porites_evermani_scaffold_4574	18588	24531	+	5944	185	94	49	86	248
lncRNA_4670	Porites_evermani_scaffold_4576	10154	10451	+	298	0	1	42	0	0
lncRNA_4671	Porites_evermani_scaffold_4576	23682	24025	+	344	22	20	39	10	10
lncRNA_4672	Porites_evermani_scaffold_4578	24256	24497	+	242	377	177	533	479	579
lncRNA_4673	Porites_evermani_scaffold_4579	1240	1547	+	308	113	48	305	80	73
lncRNA_4674	Porites_evermani_scaffold_458	252191	252394	+	204	84	3	0	0	26
lncRNA_4675	Porites_evermani_scaffold_458	148772	149002	+	231	4	10	24	0	18
lncRNA_4676	Porites_evermani_scaffold_459	65706	67227	+	1522	107	20	147	116	104
lncRNA_4677	Porites_evermani_scaffold_4591	16765	17007	+	243	0	0	34	0	4
lncRNA_4678	Porites_evermani_scaffold_4592	4229	5708	+	1480	1013	219	682	501	448
lncRNA_4679	Porites_evermani_scaffold_4592	1	423	+	423	12	27	46	35	55
lncRNA_4680	Porites_evermani_scaffold_4598	16724	19095	+	2372	59	0	207	2	10
lncRNA_4681	Porites_evermani_scaffold_4598	20127	21063	+	937	117	0	469	2	119
lncRNA_4682	Porites_evermani_scaffold_46	112102	113837	+	1736	0	1	2	0	5
lncRNA_4683	Porites_evermani_scaffold_46	108372	109764	+	1393	916	353	976	390	1441
lncRNA_4684	Porites_evermani_scaffold_46	112176	121514	+	9339	220	103	221	51	216
lncRNA_4685	Porites_evermani_scaffold_46	112697	115180	+	2484	0	0	0	0	0
lncRNA_4686	Porites_evermani_scaffold_46	465783	469650	+	3868	0	0	0	0	0
lncRNA_4687	Porites_evermani_scaffold_46	465788	510308	+	44521	311	159	564	171	413
lncRNA_4688	Porites_evermani_scaffold_46	500629	510308	+	9680	0	0	0	0	0
lncRNA_4689	Porites_evermani_scaffold_46	313659	313903	+	245	0	0	36	0	0
lncRNA_4690	Porites_evermani_scaffold_46	558213	559361	+	1149	36	23	126	25	58
lncRNA_4691	Porites_evermani_scaffold_460	18127	18494	+	368	6	0	45	2	3
lncRNA_4692	Porites_evermani_scaffold_460	19398	19909	+	512	10	0	48	3	0
lncRNA_4693	Porites_evermani_scaffold_460	20466	22336	+	1871	82	8	230	17	11
lncRNA_4694	Porites_evermani_scaffold_460	23001	23323	+	323	8	2	38	3	6
lncRNA_4695	Porites_evermani_scaffold_4600	23426	23999	+	574	6	10	0	0	59
lncRNA_4696	Porites_evermani_scaffold_4601	21331	21649	+	319	4	5	0	3	46
lncRNA_4697	Porites_evermani_scaffold_4603	1071	2420	+	1350	3	24	44	51	0
lncRNA_4698	Porites_evermani_scaffold_4604	21892	22939	+	1048	32	2566	7	0	3
lncRNA_4699	Porites_evermani_scaffold_4605	11961	13584	+	1624	21	1	48	18	42
lncRNA_4700	Porites_evermani_scaffold_4609	525	2228	+	1704	11	0	0	15	38
lncRNA_4701	Porites_evermani_scaffold_461	15144	15418	+	275	40	0	131	4	16
lncRNA_4702	Porites_evermani_scaffold_461	37923	38552	+	630	171	65	611	61	100
lncRNA_4703	Porites_evermani_scaffold_461	62191	62519	+	329	22	1	0	11	35
lncRNA_4704	Porites_evermani_scaffold_461	249936	250198	+	263	0	0	30	2	0
lncRNA_4705	Porites_evermani_scaffold_461	252227	253255	+	1029	6	24	86	4	9
lncRNA_4706	Porites_evermani_scaffold_461	254668	254968	+	301	16	0	35	14	0
lncRNA_4707	Porites_evermani_scaffold_4610	11386	12045	+	660	4	23	30	50	133
lncRNA_4708	Porites_evermani_scaffold_4611	693	1196	+	504	0	3	68	0	28
lncRNA_4709	Porites_evermani_scaffold_4615	23152	23707	+	556	18	0	138	1	41
lncRNA_4710	Porites_evermani_scaffold_462	180751	181930	+	1180	27	6	8	8	12
lncRNA_4711	Porites_evermani_scaffold_462	115018	117080	+	2063	9	0	41	0	15
lncRNA_4712	Porites_evermani_scaffold_462	206229	207344	+	1116	17	14	111	7	116
lncRNA_4713	Porites_evermani_scaffold_4625	16308	22225	+	5918	76	51	122	37	162
lncRNA_4714	Porites_evermani_scaffold_4625	22112	22762	+	651	0	0	0	0	0
lncRNA_4715	Porites_evermani_scaffold_4625	22170	22762	+	593	0	0	0	0	0
lncRNA_4716	Porites_evermani_scaffold_463	94034	94758	+	725	37	1	0	12	30
lncRNA_4717	Porites_evermani_scaffold_4638	2770	7703	+	4934	0	51	0	2	91
lncRNA_4718	Porites_evermani_scaffold_4639	4312	4530	+	219	21	4	0	8	40
lncRNA_4719	Porites_evermani_scaffold_464	78189	80470	+	2282	0	10	0	0	57
lncRNA_4720	Porites_evermani_scaffold_4643	5794	18482	+	12689	293	0	236	54	284
lncRNA_4721	Porites_evermani_scaffold_4643	21213	21773	+	561	140	0	82	16	144
lncRNA_4722	Porites_evermani_scaffold_4644	7693	14289	+	6597	44	14	2	10	75
lncRNA_4723	Porites_evermani_scaffold_465	143657	151776	+	8120	3	232	20	61	11
lncRNA_4724	Porites_evermani_scaffold_465	30363	35042	+	4680	0	0	0	0	0
lncRNA_4725	Porites_evermani_scaffold_465	30363	35452	+	5090	0	0	13	3	0
lncRNA_4726	Porites_evermani_scaffold_465	54075	62261	+	8187	156	3	8	9	136
lncRNA_4727	Porites_evermani_scaffold_465	60911	62261	+	1351	0	0	0	0	0
lncRNA_4728	Porites_evermani_scaffold_465	73704	76994	+	3291	66	44	88	46	95
lncRNA_4729	Porites_evermani_scaffold_465	81488	81734	+	247	22	0	37	7	17
lncRNA_4730	Porites_evermani_scaffold_465	86124	86765	+	642	1	0	56	0	10
lncRNA_4731	Porites_evermani_scaffold_4653	1884	3034	+	1151	5	40	44	33	55
lncRNA_4732	Porites_evermani_scaffold_4655	15080	15337	+	258	0	0	44	0	0
lncRNA_4733	Porites_evermani_scaffold_4655	16353	16626	+	274	0	0	26	0	0
lncRNA_4734	Porites_evermani_scaffold_4659	7328	7694	+	367	17	0	34	0	34
lncRNA_4735	Porites_evermani_scaffold_466	32287	33369	+	1083	1	5	43	6	0
lncRNA_4736	Porites_evermani_scaffold_466	34237	35796	+	1560	157	79	352	219	206
lncRNA_4737	Porites_evermani_scaffold_4663	19659	19935	+	277	3	0	0	0	4
lncRNA_4738	Porites_evermani_scaffold_4666	2192	3204	+	1013	80	6	5	43	117
lncRNA_4739	Porites_evermani_scaffold_4669	1	474	+	474	23	29	81	19	54
lncRNA_4740	Porites_evermani_scaffold_467	40965	41232	+	268	7	4	30	0	13
lncRNA_4741	Porites_evermani_scaffold_467	224693	225550	+	858	127	0	36	8	55
lncRNA_4742	Porites_evermani_scaffold_4670	6864	7090	+	227	5	20	71	17	7
lncRNA_4743	Porites_evermani_scaffold_4670	16006	16207	+	202	6	3	33	4	0
lncRNA_4744	Porites_evermani_scaffold_4671	2942	11101	+	8160	3707	2230	2902	1074	4572
lncRNA_4745	Porites_evermani_scaffold_4671	57	2173	+	2117	1019	504	1543	645	1399
lncRNA_4746	Porites_evermani_scaffold_4672	20998	22916	+	1919	339	4	158	89	8
lncRNA_4747	Porites_evermani_scaffold_4678	766	1488	+	723	152	28	358	50	391
lncRNA_4748	Porites_evermani_scaffold_468	256974	257356	+	383	9	6	94	13	29
lncRNA_4749	Porites_evermani_scaffold_4683	21087	21519	+	433	35	1	0	9	28
lncRNA_4750	Porites_evermani_scaffold_4685	338	2319	+	1982	45	12	299	30	58
lncRNA_4751	Porites_evermani_scaffold_469	41705	42478	+	774	18	12	69	21	10
lncRNA_4752	Porites_evermani_scaffold_469	77652	78057	+	406	1	13	54	6	2
lncRNA_4753	Porites_evermani_scaffold_4698	15508	17285	+	1778	1	6	46	9	22
lncRNA_4754	Porites_evermani_scaffold_47	117235	118805	+	1571	26	9	47	21	25
lncRNA_4755	Porites_evermani_scaffold_47	152055	154105	+	2051	2	2	91	2	8
lncRNA_4756	Porites_evermani_scaffold_47	126721	127610	+	890	89	35	49	22	78
lncRNA_4757	Porites_evermani_scaffold_47	165550	165758	+	209	2	0	14	10	14
lncRNA_4758	Porites_evermani_scaffold_47	166713	166978	+	266	14	3	28	17	14
lncRNA_4759	Porites_evermani_scaffold_47	168705	169036	+	332	18	23	42	4	19
lncRNA_4760	Porites_evermani_scaffold_47	169445	169744	+	300	9	15	62	0	14
lncRNA_4761	Porites_evermani_scaffold_47	170537	171276	+	740	36	23	109	13	90
lncRNA_4762	Porites_evermani_scaffold_47	171557	172138	+	582	31	34	137	14	42
lncRNA_4763	Porites_evermani_scaffold_47	278969	280712	+	1744	91	10	306	42	447
lncRNA_4764	Porites_evermani_scaffold_47	664610	665076	+	467	16	1	74	11	8
lncRNA_4765	Porites_evermani_scaffold_47	667071	667359	+	289	12	4	40	4	13
lncRNA_4766	Porites_evermani_scaffold_4702	21600	22611	+	1012	6	6	0	0	11
lncRNA_4767	Porites_evermani_scaffold_471	118965	119278	+	314	5	2	36	0	9
lncRNA_4768	Porites_evermani_scaffold_471	236896	237191	+	296	0	8	30	2	14
lncRNA_4769	Porites_evermani_scaffold_4711	16624	20775	+	4152	1	1	1899	0	2
lncRNA_4770	Porites_evermani_scaffold_4711	2124	9471	+	7348	2	9	74	5	10
lncRNA_4771	Porites_evermani_scaffold_472	219598	222695	+	3098	673	301	786	318	710
lncRNA_4772	Porites_evermani_scaffold_4722	229	1262	+	1034	11	6	48	0	6
lncRNA_4773	Porites_evermani_scaffold_4724	2034	3961	+	1928	49	53	357	61	71
lncRNA_4774	Porites_evermani_scaffold_4724	11969	12188	+	220	0	0	54	6	18
lncRNA_4775	Porites_evermani_scaffold_4724	18698	19316	+	619	90	32	314	42	99
lncRNA_4776	Porites_evermani_scaffold_4725	15949	19942	+	3994	89	57	102	2	77
lncRNA_4777	Porites_evermani_scaffold_4726	21156	22306	+	1151	1061	230	119	668	814
lncRNA_4778	Porites_evermani_scaffold_473	71577	85294	+	13718	10	0	0	1	0
lncRNA_4779	Porites_evermani_scaffold_473	73904	83497	+	9594	0	0	0	0	0
lncRNA_4780	Porites_evermani_scaffold_473	74060	83258	+	9199	0	0	0	0	0
lncRNA_4781	Porites_evermani_scaffold_473	145390	146775	+	1386	0	4	18	8	20
lncRNA_4782	Porites_evermani_scaffold_473	32349	32672	+	324	0	2	30	4	0
lncRNA_4783	Porites_evermani_scaffold_473	118016	118677	+	662	0	0	212	3	193
lncRNA_4784	Porites_evermani_scaffold_473	123419	124162	+	744	2	2	263	2	1
lncRNA_4785	Porites_evermani_scaffold_4730	11136	11379	+	244	0	0	46	0	0
lncRNA_4786	Porites_evermani_scaffold_4731	616	5208	+	4593	48	22	30	8	112
lncRNA_4787	Porites_evermani_scaffold_4732	7253	9194	+	1942	5	0	147	3	488
lncRNA_4788	Porites_evermani_scaffold_4740	513	4576	+	4064	68	4	1	2	6
lncRNA_4789	Porites_evermani_scaffold_4745	10213	10803	+	591	0	2	34	5	71
lncRNA_4790	Porites_evermani_scaffold_4748	1735	2180	+	446	5	0	46	6	15
lncRNA_4791	Porites_evermani_scaffold_475	62485	67097	+	4613	47	17	537	191	293
lncRNA_4792	Porites_evermani_scaffold_475	113480	123617	+	10138	62	9	62	14	13
lncRNA_4793	Porites_evermani_scaffold_475	127041	132031	+	4991	28	1	192	6	40
lncRNA_4794	Porites_evermani_scaffold_475	130036	132031	+	1996	0	0	0	0	0
lncRNA_4795	Porites_evermani_scaffold_475	148346	156085	+	7740	0	0	0	0	0
lncRNA_4796	Porites_evermani_scaffold_475	148353	156085	+	7733	0	0	0	0	0
lncRNA_4797	Porites_evermani_scaffold_475	163831	167435	+	3605	14	0	121	10	45
lncRNA_4798	Porites_evermani_scaffold_475	169451	179392	+	9942	0	0	0	0	0
lncRNA_4799	Porites_evermani_scaffold_475	169463	177238	+	7776	0	0	0	0	0
lncRNA_4800	Porites_evermani_scaffold_475	251670	251944	+	275	7	5	5	5	13
lncRNA_4801	Porites_evermani_scaffold_476	10529	11282	+	754	34	2	156	24	57
lncRNA_4802	Porites_evermani_scaffold_476	74787	75627	+	841	5	3	26	0	36
lncRNA_4803	Porites_evermani_scaffold_476	75988	76311	+	324	15	0	2	0	165
lncRNA_4804	Porites_evermani_scaffold_476	224382	224741	+	360	10	0	46	29	0
lncRNA_4805	Porites_evermani_scaffold_4761	4900	5456	+	557	0	12	46	0	37
lncRNA_4806	Porites_evermani_scaffold_4761	10926	21122	+	10197	180	233	217	106	292
lncRNA_4807	Porites_evermani_scaffold_4764	190	648	+	459	46	12	89	68	56
lncRNA_4808	Porites_evermani_scaffold_477	25745	28574	+	2830	59	35	226	39	70
lncRNA_4809	Porites_evermani_scaffold_4771	50	3637	+	3588	3	0	99	40	70
lncRNA_4810	Porites_evermani_scaffold_4777	23	401	+	379	69	0	0	36	62
lncRNA_4811	Porites_evermani_scaffold_4782	16257	20096	+	3840	0	0	0	0	0
lncRNA_4812	Porites_evermani_scaffold_4782	16263	20991	+	4729	1	0	0	0	3
lncRNA_4813	Porites_evermani_scaffold_4782	11553	12726	+	1174	58	12	203	12	30
lncRNA_4814	Porites_evermani_scaffold_4786	16362	16775	+	414	0	0	0	0	3
lncRNA_4815	Porites_evermani_scaffold_4788	7145	9732	+	2588	1	10	50	0	2
lncRNA_4816	Porites_evermani_scaffold_4788	6520	6880	+	361	8	4	48	1	4
lncRNA_4817	Porites_evermani_scaffold_4788	14382	14691	+	310	0	0	32	0	0
lncRNA_4818	Porites_evermani_scaffold_4788	18363	18680	+	318	0	0	36	0	0
lncRNA_4819	Porites_evermani_scaffold_4789	19690	21515	+	1826	176	195	299	0	194
lncRNA_4820	Porites_evermani_scaffold_479	24963	25852	+	890	11	6	4	5	8
lncRNA_4821	Porites_evermani_scaffold_479	30560	33213	+	2654	318	69	1292	76	324
lncRNA_4822	Porites_evermani_scaffold_4790	1597	3051	+	1455	460	89	405	122	405
lncRNA_4823	Porites_evermani_scaffold_4792	1154	2071	+	918	26	37	14	0	146
lncRNA_4824	Porites_evermani_scaffold_4793	19047	19369	+	323	2	6	0	0	114
lncRNA_4825	Porites_evermani_scaffold_4797	18199	18439	+	241	2	0	34	0	0
lncRNA_4826	Porites_evermani_scaffold_48	76973	82125	+	5153	266	94	423	114	164
lncRNA_4827	Porites_evermani_scaffold_48	338499	339457	+	959	8	0	26	0	0
lncRNA_4828	Porites_evermani_scaffold_48	400239	404610	+	4372	98	29	230	109	147
lncRNA_4829	Porites_evermani_scaffold_48	422460	425244	+	2785	7	14	79	20	2
lncRNA_4830	Porites_evermani_scaffold_48	418241	418692	+	452	22	24	118	16	34
lncRNA_4831	Porites_evermani_scaffold_480	73273	73570	+	298	6	0	32	10	4
lncRNA_4832	Porites_evermani_scaffold_480	121461	126083	+	4623	108	11	9	20	340
lncRNA_4833	Porites_evermani_scaffold_4803	20	7383	+	7364	436	94	1061	630	687
lncRNA_4834	Porites_evermani_scaffold_4804	1403	3260	+	1858	44	36	58	21	5
lncRNA_4835	Porites_evermani_scaffold_4806	6401	7989	+	1589	20	24	74	0	33
lncRNA_4836	Porites_evermani_scaffold_481	63335	63575	+	241	0	0	1	105	114
lncRNA_4837	Porites_evermani_scaffold_481	115891	122994	+	7104	11	3	5	4	16
lncRNA_4838	Porites_evermani_scaffold_481	76785	77080	+	296	0	0	34	0	0
lncRNA_4839	Porites_evermani_scaffold_481	199429	199789	+	361	3	0	47	0	0
lncRNA_4840	Porites_evermani_scaffold_481	232597	232818	+	222	27	0	0	4	2
lncRNA_4841	Porites_evermani_scaffold_4816	2350	2580	+	231	7	0	32	0	6
lncRNA_4842	Porites_evermani_scaffold_4818	19686	21220	+	1535	295	67	60	72	295
lncRNA_4843	Porites_evermani_scaffold_4819	14169	15321	+	1153	0	0	0	0	0
lncRNA_4844	Porites_evermani_scaffold_4819	14149	21023	+	6875	17424	10747	3065	8775	19157
lncRNA_4845	Porites_evermani_scaffold_482	59045	71754	+	12710	32	4	1	12	38
lncRNA_4846	Porites_evermani_scaffold_482	67390	76129	+	8740	0	0	0	0	0
lncRNA_4847	Porites_evermani_scaffold_482	71393	76129	+	4737	0	0	0	0	0
lncRNA_4848	Porites_evermani_scaffold_482	72014	76129	+	4116	0	0	0	0	0
lncRNA_4849	Porites_evermani_scaffold_4821	14645	16410	+	1766	0	0	0	0	0
lncRNA_4850	Porites_evermani_scaffold_4821	13507	18570	+	5064	22	0	10	0	36
lncRNA_4851	Porites_evermani_scaffold_4821	15801	18570	+	2770	0	0	0	0	0
lncRNA_4852	Porites_evermani_scaffold_4824	20651	20921	+	271	0	2	46	0	4
lncRNA_4853	Porites_evermani_scaffold_483	112153	112988	+	836	12	0	10	4	0
lncRNA_4854	Porites_evermani_scaffold_483	126940	127208	+	269	0	4	42	0	4
lncRNA_4855	Porites_evermani_scaffold_483	220824	221177	+	354	0	4	17	2	26
lncRNA_4856	Porites_evermani_scaffold_483	222528	223174	+	647	139	157	180	113	161
lncRNA_4857	Porites_evermani_scaffold_4831	1186	1533	+	348	0	0	48	9	0
lncRNA_4858	Porites_evermani_scaffold_4833	9710	10139	+	430	0	0	66	2	0
lncRNA_4859	Porites_evermani_scaffold_4835	9194	13114	+	3921	137	769	1691	717	313
lncRNA_4860	Porites_evermani_scaffold_4836	4691	5179	+	489	34	9	34	10	24
lncRNA_4861	Porites_evermani_scaffold_484	49637	54501	+	4865	261	282	867	425	447
lncRNA_4862	Porites_evermani_scaffold_4840	20136	21028	+	893	100	64	299	71	0
lncRNA_4863	Porites_evermani_scaffold_4842	4987	5703	+	717	24	12	3	5	19
lncRNA_4864	Porites_evermani_scaffold_4842	14280	14790	+	511	0	2	30	2	0
lncRNA_4865	Porites_evermani_scaffold_485	57138	58491	+	1354	680	258	788	483	1856
lncRNA_4866	Porites_evermani_scaffold_485	719	2453	+	1735	24	4	363	1	118
lncRNA_4867	Porites_evermani_scaffold_485	171155	181151	+	9997	19	10	26	6	3
lncRNA_4868	Porites_evermani_scaffold_4851	10	545	+	536	63	0	64	0	0
lncRNA_4869	Porites_evermani_scaffold_4851	1702	2030	+	329	0	0	28	0	0
lncRNA_4870	Porites_evermani_scaffold_4851	18922	20827	+	1906	240	52	744	2	0
lncRNA_4871	Porites_evermani_scaffold_4853	13321	13668	+	348	46	14	30	20	65
lncRNA_4872	Porites_evermani_scaffold_4853	16746	20847	+	4102	48	22	81	42	45
lncRNA_4873	Porites_evermani_scaffold_4857	2350	2675	+	326	0	2	42	0	1
lncRNA_4874	Porites_evermani_scaffold_486	157003	157207	+	205	2	0	26	2	2
lncRNA_4875	Porites_evermani_scaffold_4860	9400	11539	+	2140	0	0	0	0	0
lncRNA_4876	Porites_evermani_scaffold_4860	9158	15226	+	6069	15	9	0	0	30
lncRNA_4877	Porites_evermani_scaffold_4860	11378	15226	+	3849	0	0	0	0	0
lncRNA_4878	Porites_evermani_scaffold_4860	20169	20802	+	634	44	7	115	2	58
lncRNA_4879	Porites_evermani_scaffold_4861	8350	10051	+	1702	163	149	245	41	528
lncRNA_4880	Porites_evermani_scaffold_4862	10419	20529	+	10111	72	41	336	24	55
lncRNA_4881	Porites_evermani_scaffold_4863	3904	5718	+	1815	84	19	70	36	59
lncRNA_4882	Porites_evermani_scaffold_4867	15456	16164	+	709	7	4	37	2	27
lncRNA_4883	Porites_evermani_scaffold_4867	18466	18882	+	417	30	10	32	0	44
lncRNA_4884	Porites_evermani_scaffold_487	113168	118051	+	4884	0	0	0	0	0
lncRNA_4885	Porites_evermani_scaffold_487	113734	118658	+	4925	0	0	0	0	0
lncRNA_4886	Porites_evermani_scaffold_487	133633	136926	+	3294	0	0	0	0	0
lncRNA_4887	Porites_evermani_scaffold_487	133780	138125	+	4346	121	4	0	47	145
lncRNA_4888	Porites_evermani_scaffold_487	226775	228522	+	1748	110	71	15	4	99
lncRNA_4889	Porites_evermani_scaffold_487	248546	252128	+	3583	13	196	368	360	4186
lncRNA_4890	Porites_evermani_scaffold_487	105864	111913	+	6050	216	2	1	40	2306
