Coords	Name	MIRNA	sRNA-ACR-140-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-145-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-150-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-173-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-178-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG
NC_058076.1:10621851-10622363	Cluster_9532	N	69	6	232	3	42
NC_058076.1:10623306-10623905	Cluster_9533	N	17	7	87	1179	25
NC_058076.1:10624244-10624869	Cluster_9534	N	804	0	243	148	7
NC_058076.1:10630582-10630985	Cluster_9535	N	0	118	4	2	0
NC_058076.1:10643034-10643463	Cluster_9536	N	27	9	250	2	8
NC_058076.1:10645413-10645839	Cluster_9537	N	33	2	148	24	5
NC_058076.1:10646424-10646849	Cluster_9538	N	5	1	105	22	1
NC_058076.1:10650170-10650640	Cluster_9539	N	123	301	2	9	10
NC_058076.1:10652222-10652649	Cluster_9540	N	48	102	25	10	13
NC_058076.1:10655899-10657037	Cluster_9541	N	106	335	116	442	23
NC_058076.1:10659686-10660091	Cluster_9542	N	123	49	81	48	34
NC_058076.1:10669463-10669892	Cluster_9543	N	18	26	76	31	25
NC_058076.1:10673915-10674344	Cluster_9544	N	189	7	4	2	1
NC_058076.1:10679940-10680887	Cluster_9545	N	156	430	356	421	178
NC_058076.1:10681218-10682065	Cluster_9546	N	334	210	825	1020	304
NC_058076.1:10682074-10683402	Cluster_9547	N	437	733	1189	938	793
NC_058076.1:10683497-10684069	Cluster_9548	N	188	563	106	3188	847
NC_058076.1:10687072-10687495	Cluster_9549	N	9	257	33	0	2
NC_058076.1:10687501-10688380	Cluster_9550	N	110	241	974	6	11
NC_058076.1:10701145-10701571	Cluster_9551	N	67	62	102	39	48
NC_058076.1:10702946-10703426	Cluster_9552	N	115	134	107	91	124
NC_058076.1:10706603-10708364	Cluster_9553	N	1304	1114	1760	1442	767
NC_058076.1:10720781-10721211	Cluster_9554	N	10	152	16	77	9
NC_058076.1:10721215-10722149	Cluster_9555	N	43	240	102	525	15
NC_058076.1:10722551-10722975	Cluster_9556	N	13	106	18	94	0
NC_058076.1:10724243-10724668	Cluster_9557	N	18	48	61	77	5
NC_058076.1:10725450-10725875	Cluster_9558	N	16	66	100	119	16
NC_058076.1:10726859-10727276	Cluster_9559	N	37	29	33	63	2
NC_058076.1:10743822-10744742	Cluster_9560	N	1675	11	20	11	1
NC_058076.1:10747652-10748081	Cluster_9561	N	98	2	8	8	0
NC_058076.1:10752418-10753248	Cluster_9562	N	686	547	65	4	34
NC_058076.1:10755282-10755711	Cluster_9563	N	104	62	136	43	18
NC_058076.1:10756043-10756674	Cluster_9564	N	146	56	325	45	49
NC_058076.1:10757412-10758002	Cluster_9565	N	32	1296	80	8	2
NC_058076.1:10804691-10805194	Cluster_9566	N	265	166	314	210	86
NC_058076.1:10807444-10807873	Cluster_9567	N	947	11	35	4	15
NC_058076.1:10808434-10809566	Cluster_9568	N	339	148	675	74	292
NC_058076.1:10811552-10811980	Cluster_9569	N	16	219	12	3	12
NC_058076.1:10863867-10864283	Cluster_9570	N	41	36	43	55	24
NC_058076.1:10904104-10904533	Cluster_9571	N	108	55	0	0	21
NC_058076.1:10907635-10908063	Cluster_9572	N	10	5	33	47	69
NC_058076.1:10908498-10909133	Cluster_9573	N	167	57	250	18	48
NC_058076.1:10910392-10911084	Cluster_9574	N	657	17	966	6	351
NC_058076.1:10953102-10953529	Cluster_9575	N	4	102	20	3	11
NC_058076.1:10964289-10964719	Cluster_9576	N	1	3	1192	1359	1
NC_058076.1:11006188-11006603	Cluster_9577	N	160	0	117	0	0
NC_058076.1:11022896-11023309	Cluster_9578	N	22	16	29	10	21
NC_058076.1:11039195-11039625	Cluster_9579	N	194	10	5	237	0
NC_058076.1:11041812-11042240	Cluster_9580	N	0	2	1	208	0
NC_058076.1:11092808-11093223	Cluster_9581	N	135	294	108	501	309
NC_058076.1:11137089-11138005	Cluster_9582	N	352	518	836	6	684
NC_058076.1:11138129-11138941	Cluster_9583	N	361	201	196	13	248
NC_058076.1:11213315-11213742	Cluster_9584	N	37	1	16	74	123
NC_058076.1:11217817-11218257	Cluster_9585	N	38	5	492	14	886
NC_058076.1:11316811-11317225	Cluster_9586	N	6	41	17	20	44
NC_058076.1:11331033-11331982	Cluster_9587	N	293	201	50	398	105
NC_058076.1:11360906-11361334	Cluster_9588	N	1	129	61	50	0
NC_058076.1:11389631-11390061	Cluster_9589	N	1593	29	349	43	43
NC_058076.1:11476824-11477249	Cluster_9590	N	19	90	13	3	5
NC_058076.1:11553388-11553816	Cluster_9591	N	11	29	21	127	27
NC_058076.1:11984520-11984934	Cluster_9592	N	60	0	2	79	58
NC_058076.1:11987969-11988397	Cluster_9593	N	3	130	5	0	4
NC_058076.1:11993622-11994029	Cluster_9594	N	47	55	108	16	44
NC_058076.1:12086236-12086706	Cluster_9595	N	149	124	595	31	39
NC_058076.1:12088112-12088542	Cluster_9596	N	8	13	318	8	16
NC_058076.1:12091003-12091431	Cluster_9597	N	0	85	7	55	16
NC_058076.1:12091921-12092441	Cluster_9598	N	4	266	30	81	18
NC_058076.1:12102613-12103037	Cluster_9599	N	17	73	22	0	0
NC_058076.1:12134835-12135249	Cluster_9600	N	29	10	7	16	36
NC_058076.1:12208818-12209240	Cluster_9601	N	46	30	26	10	9
NC_058076.1:12267278-12267827	Cluster_9602	N	172	23	947	213	192
NC_058076.1:12368507-12368935	Cluster_9603	N	125	34	72	17	104
NC_058076.1:12373772-12374202	Cluster_9604	N	233	0	1	0	0
NC_058076.1:12375908-12376326	Cluster_9605	N	1	78	0	28	3
NC_058076.1:12384212-12384913	Cluster_9606	N	705	3260	2229	985	11648
NC_058076.1:12386118-12387259	Cluster_9607	N	434	187	198	404	137
NC_058076.1:12400826-12401255	Cluster_9608	N	111	15	23	4	8
NC_058076.1:12432901-12433476	Cluster_9609	N	359	7	5	2	2
NC_058076.1:12450738-12451394	Cluster_9610	N	0	752	237	7	196
NC_058076.1:12495062-12495618	Cluster_9611	N	0	2	1	172	189
NC_058076.1:12497410-12498110	Cluster_9612	N	282	19	78	75	2
NC_058076.1:12498591-12499028	Cluster_9613	N	198	7	161	386	4
NC_058076.1:12500084-12500838	Cluster_9614	N	285	82	196	42	12
NC_058076.1:12516984-12517410	Cluster_9615	N	146	53	3	17	31
NC_058076.1:12518686-12519373	Cluster_9616	N	33	0	88	232	274
NC_058076.1:12557031-12557460	Cluster_9617	N	19	6	216	131	15
NC_058076.1:12584954-12585383	Cluster_9618	N	149	142	180	323	75
NC_058076.1:12585496-12585926	Cluster_9619	N	106	162	297	9	426
NC_058076.1:12653709-12654123	Cluster_9620	N	881	786	29	646	4
NC_058076.1:12675560-12675992	Cluster_9621	N	2	821	3	166	429
NC_058076.1:12703841-12704267	Cluster_9622	N	1	0	157	0	53
NC_058076.1:12741341-12741770	Cluster_9623	N	129	79	19	0	8
NC_058076.1:12770844-12771440	Cluster_9624	N	90	54	375	72	86
NC_058076.1:12823095-12823522	Cluster_9625	N	4	498	0	0	0
NC_058076.1:12835160-12835696	Cluster_9626	N	85	21	1	186	14
NC_058076.1:12869928-12870377	Cluster_9627	N	202	74	142	17	148
NC_058076.1:12876805-12877222	Cluster_9628	N	22	0	20	8	38
NC_058076.1:12883378-12883806	Cluster_9629	N	1	36	157	0	0
NC_058076.1:12926124-12926537	Cluster_9630	N	13	48	69	0	10
NC_058076.1:12927107-12927533	Cluster_9631	N	7	82	80	0	1
NC_058076.1:12927860-12929256	Cluster_9632	N	597	1423	782	34	6
NC_058076.1:12929485-12930354	Cluster_9633	N	259	310	111	0	1
NC_058076.1:12947066-12947659	Cluster_9634	N	158	122	25	132	103
NC_058076.1:12963150-12964301	Cluster_9635	N	91	2137	331	3	28
NC_058076.1:12976055-12976485	Cluster_9636	N	78	3	327	8	20
NC_058076.1:13015587-13016015	Cluster_9637	N	41	1	0	100	0
NC_058076.1:13054956-13055380	Cluster_9638	N	32	29	25	0	23
NC_058076.1:13070236-13070687	Cluster_9639	N	12	6	188	4	6
NC_058076.1:13098002-13098417	Cluster_9640	N	4	1	62	12	186
NC_058076.1:13313245-13313659	Cluster_9641	N	34	6	21	42	0
NC_058076.1:13372254-13372674	Cluster_9642	N	49	7	0	8	29
NC_058076.1:13412477-13412904	Cluster_9643	N	0	0	148	0	1
NC_058076.1:13529951-13530365	Cluster_9644	N	0	4	120	37	15
NC_058076.1:13549273-13549766	Cluster_9645	N	38	441	1	0	1
NC_058076.1:13566618-13567054	Cluster_9646	N	0	1	448	0	1
NC_058076.1:13581782-13582211	Cluster_9647	N	187	2	0	0	0
NC_058076.1:13582936-13583353	Cluster_9648	N	77	46	37	108	98
NC_058076.1:13663766-13664194	Cluster_9649	N	29	37	66	2	35
NC_058076.1:13669061-13669759	Cluster_9650	N	214	345	178	248	302
NC_058076.1:13750432-13750861	Cluster_9651	N	71	19	71	4	30
NC_058076.1:13828467-13828894	Cluster_9652	N	27	39	48	62	18
NC_058076.1:13840082-13840871	Cluster_9653	N	175	145	86	17	712
NC_058076.1:13858447-13858855	Cluster_9654	N	0	2	1	175	0
NC_058076.1:13860044-13860472	Cluster_9655	N	42	2	83	23	27
NC_058076.1:13860774-13861202	Cluster_9656	N	49	0	404	0	64
NC_058076.1:14030010-14030454	Cluster_9657	N	27	102	124	36	38
NC_058076.1:14047343-14047757	Cluster_9658	N	18	67	45	0	14
NC_058076.1:14149892-14150308	Cluster_9659	N	109	226	119	182	82
NC_058076.1:14250523-14250939	Cluster_9660	N	69	124	615	114	92
NC_058076.1:14391241-14391669	Cluster_9661	N	382	28	0	1	38
NC_058076.1:14402129-14402545	Cluster_9662	N	53	0	0	0	87
NC_058076.1:14416921-14417442	Cluster_9663	N	1400	1045	745	632	1807
NC_058076.1:14498187-14498616	Cluster_9664	N	0	44	18	886	95
NC_058076.1:14806723-14807152	Cluster_9665	N	63	2	74	11	7
NC_058076.1:14807661-14808571	Cluster_9666	N	221	13	838	37	13
NC_058076.1:14809455-14809884	Cluster_9667	N	75	1	279	6	3
NC_058076.1:14924143-14924571	Cluster_9668	N	1	30	82	3	13
NC_058076.1:15374779-15375213	Cluster_9669	N	5153	4533	6342	12613	4898
NC_058076.1:15437345-15437766	Cluster_9670	N	4	64	17	12	39
NC_058076.1:15777743-15778162	Cluster_9671	N	4	34	21	19	23
NC_058076.1:15829839-15830254	Cluster_9672	N	31	55	44	101	6
NC_058076.1:16013861-16014746	Cluster_9673	N	40	76	162	107	35
NC_058076.1:16062349-16062778	Cluster_9674	N	17	555	51	0	32
NC_058076.1:16110192-16110761	Cluster_9675	N	100	1179	1359	127	2
NC_058076.1:16121319-16121747	Cluster_9676	N	135	0	80	33	0
NC_058076.1:16121831-16122336	Cluster_9677	N	151	1	64	287	0
NC_058076.1:16122642-16123286	Cluster_9678	N	329	0	630	2568	1
NC_058076.1:16125152-16125569	Cluster_9679	N	60	0	103	16	0
NC_058076.1:16134344-16134769	Cluster_9680	N	4	4	2	103	2
NC_058076.1:16146420-16146848	Cluster_9681	N	0	775	27	195	347
NC_058076.1:16264858-16265283	Cluster_9682	N	1	6	10	121	1
NC_058076.1:16282447-16282876	Cluster_9683	N	82	42	25	3	92
NC_058076.1:16309559-16310118	Cluster_9684	N	956	260	359	136	176
NC_058076.1:16310765-16311913	Cluster_9685	N	273	1038	86	875	157
NC_058076.1:16351149-16351575	Cluster_9686	N	62	20	10	23	9
NC_058076.1:16399943-16400373	Cluster_9687	N	317	298	277	142	270
NC_058076.1:16432538-16434179	Cluster_9688	N	122	99	1320	21	14
NC_058076.1:16502260-16502688	Cluster_9689	N	3	49	44	15	63
NC_058076.1:16506611-16507719	Cluster_9690	N	577	1654	457	1995	1494
NC_058076.1:16525739-16526228	Cluster_9691	N	852	233	2	83	190
NC_058076.1:16538270-16538701	Cluster_9692	N	173	909	176	2	0
NC_058076.1:16608317-16608784	Cluster_9693	N	52	139	25	100	221
NC_058076.1:16610751-16611177	Cluster_9694	N	54	32	14	103	32
NC_058076.1:16614220-16614856	Cluster_9695	N	71	676	110	7	167
NC_058076.1:16693647-16694075	Cluster_9696	N	108	13	41	14	70
NC_058076.1:16749698-16750228	Cluster_9697	N	194	181	0	57	132
NC_058076.1:16751124-16751551	Cluster_9698	N	12	117	3	5	21
NC_058076.1:16751667-16752085	Cluster_9699	N	3	188	2	12	20
NC_058076.1:16753283-16753712	Cluster_9700	N	0	48	0	7	258
NC_058076.1:16754916-16755344	Cluster_9701	N	43	76	10	13	68
NC_058076.1:16756792-16757220	Cluster_9702	N	10	453	11	7	9
NC_058076.1:16771132-16771602	Cluster_9703	N	96	264	15	3	26
NC_058076.1:16790955-16791472	Cluster_9704	N	799	1137	1	30	0
NC_058076.1:16838624-16839056	Cluster_9705	N	117	0	0	58	144
NC_058077.1:91709-92285	Cluster_9706	N	43	30	252	84	231
NC_058077.1:93175-93606	Cluster_9707	N	44	1	31	4	335
NC_058077.1:153176-153602	Cluster_9708	N	53	6	44	25	22
NC_058077.1:291094-292388	Cluster_9709	N	199	56	789	1760	200
NC_058077.1:292895-293448	Cluster_9710	N	2206	55	714	373	207
NC_058077.1:294106-294536	Cluster_9711	N	35	11	322	74	5
NC_058077.1:305497-307534	Cluster_9712	N	739	17884	763	219	209
NC_058077.1:307573-308001	Cluster_9713	N	67	105	62	17	38
NC_058077.1:308095-308939	Cluster_9714	N	501	384	324	265	192
NC_058077.1:309504-311046	Cluster_9715	N	249	1130	5801	82	50
NC_058077.1:423225-423646	Cluster_9716	N	32	17	24	47	10
NC_058077.1:629941-630371	Cluster_9717	N	127	5	9	13	3
NC_058077.1:671166-671582	Cluster_9718	N	1	11	22	49	45
NC_058077.1:689575-690015	Cluster_9719	N	60	93	80	306	254
NC_058077.1:709502-709929	Cluster_9720	N	0	4	125	1	21
NC_058077.1:729467-729880	Cluster_9721	N	10	22	14	42	22
NC_058077.1:886911-887403	Cluster_9722	N	299	273	327	406	383
NC_058077.1:907444-907858	Cluster_9723	N	0	0	7	16	87
NC_058077.1:963446-963876	Cluster_9724	N	416	0	2	0	0
NC_058077.1:1034807-1035235	Cluster_9725	N	176	0	11	0	1
NC_058077.1:1046349-1046778	Cluster_9726	N	96	268	23	141	187
NC_058077.1:1079815-1080233	Cluster_9727	N	2	13	32	26	34
NC_058077.1:1180179-1180592	Cluster_9728	N	31	60	0	0	2
NC_058077.1:1315220-1315648	Cluster_9729	N	0	336	35	0	24
NC_058077.1:1385270-1385794	Cluster_9730	N	47	454	411	9	1096
NC_058077.1:1386932-1387358	Cluster_9731	N	45	0	0	15	26
NC_058077.1:1387960-1388492	Cluster_9732	N	39	3	8	0	234
NC_058077.1:1453236-1453726	Cluster_9733	N	300	217	2012	2327	262
NC_058077.1:1528299-1528715	Cluster_9734	N	50	2	48	0	0
NC_058077.1:1529755-1530286	Cluster_9735	N	283	2404	470	140	628
NC_058077.1:1536227-1536800	Cluster_9736	N	61	62	364	77	1
NC_058077.1:1576736-1577152	Cluster_9737	N	13	25	19	33	23
NC_058077.1:1847178-1847606	Cluster_9738	N	0	77	45	55	5
NC_058077.1:1862848-1863277	Cluster_9739	N	2	151	1	1	0
NC_058077.1:2117774-2118230	Cluster_9740	N	191	82	45	184	18
NC_058077.1:2118645-2119069	Cluster_9741	N	109	40	54	10	6
NC_058077.1:2119271-2119697	Cluster_9742	N	98	47	67	33	14
NC_058077.1:2254698-2255163	Cluster_9743	N	522	470	427	388	441
NC_058077.1:2324935-2325416	Cluster_9744	N	780	998	1713	995	899
NC_058077.1:2330832-2331246	Cluster_9745	N	27	15	27	14	15
NC_058077.1:2763962-2764429	Cluster_9746	N	408	574	313	63	3
NC_058077.1:2892656-2892749	Cluster_9747	Y	2292	496	379	2114	2273
NC_058077.1:2939936-2940364	Cluster_9748	N	20	8	106	14	22
NC_058077.1:2943063-2943664	Cluster_9749	N	49	7	634	53	70
NC_058077.1:2965785-2966202	Cluster_9750	N	35	63	93	53	17
NC_058077.1:3025711-3026136	Cluster_9751	N	0	1	75	9	1
NC_058077.1:3384073-3384499	Cluster_9752	N	52	0	3	23	9
NC_058077.1:3425879-3426283	Cluster_9753	N	13	45	12	44	32
NC_058077.1:3505689-3506117	Cluster_9754	N	13	6	836	7	17
NC_058077.1:3507095-3507589	Cluster_9755	N	123	0	26	250	72
NC_058077.1:3509333-3509762	Cluster_9756	N	16	22	45	188	163
NC_058077.1:3510453-3511075	Cluster_9757	N	142	103	17	248	80
NC_058077.1:3527892-3528321	Cluster_9758	N	35	25	4	202	328
NC_058077.1:3528715-3529144	Cluster_9759	N	20	24	55	225	167
NC_058077.1:3776509-3776930	Cluster_9760	N	32	23	0	38	0
NC_058077.1:3817241-3817656	Cluster_9761	N	28	23	49	38	33
NC_058077.1:4088689-4089159	Cluster_9762	N	25	0	527	0	17
NC_058077.1:4358746-4359173	Cluster_9763	N	1	29	24	92	0
NC_058077.1:4512027-4512564	Cluster_9764	N	441	37	7	181	149
NC_058077.1:4710441-4710938	Cluster_9765	N	98	222	89	88	83
NC_058077.1:4751553-4752030	Cluster_9766	N	6	35	286	1	9
NC_058077.1:4822973-4823493	Cluster_9767	N	394	2	1346	1	8
NC_058077.1:4826454-4827364	Cluster_9768	N	529	82	223	21	233
NC_058077.1:4827446-4827942	Cluster_9769	N	2710	886	1990	56	2330
NC_058077.1:4840408-4840836	Cluster_9770	N	0	64	127	0	0
NC_058077.1:4924882-4925305	Cluster_9771	N	1	0	0	100	1
NC_058077.1:5120916-5121348	Cluster_9772	N	237	0	0	1	4
NC_058077.1:5184502-5184914	Cluster_9773	N	56	0	30	0	7
NC_058077.1:5228142-5228572	Cluster_9774	N	0	1456	24	0	45
NC_058077.1:5231056-5231579	Cluster_9775	N	208	4	5776	0	1
NC_058077.1:5282153-5282553	Cluster_9776	N	44	120	22	16	22
NC_058077.1:5282935-5283362	Cluster_9777	N	45	24	29	110	63
NC_058077.1:5283387-5283801	Cluster_9778	N	67	28	42	58	114
NC_058077.1:5284395-5284822	Cluster_9779	N	18	10	2	131	0
NC_058077.1:5434902-5435386	Cluster_9780	N	714	87	30	424	807
NC_058077.1:5459246-5459678	Cluster_9781	N	0	317	0	1	0
NC_058077.1:5529496-5529910	Cluster_9782	N	20	4	0	55	11
NC_058077.1:5536449-5536865	Cluster_9783	N	44	75	17	44	19
NC_058077.1:5539226-5539645	Cluster_9784	N	381	218	85	1	81
NC_058077.1:5548798-5549228	Cluster_9785	N	3	347	12	1	101
NC_058077.1:5591923-5592340	Cluster_9786	N	6	5	298	2	0
NC_058077.1:5695397-5695813	Cluster_9787	N	108	9	94	30	2
NC_058077.1:5758382-5758966	Cluster_9788	N	57	105	49	172	196
NC_058077.1:5796730-5797160	Cluster_9789	N	238	7	11	37	9
NC_058077.1:5797353-5798160	Cluster_9790	N	830	12	21	11	16
NC_058077.1:5819006-5819436	Cluster_9791	N	1	243	12	89	0
NC_058077.1:5890683-5891097	Cluster_9792	N	19	199	218	0	17
NC_058077.1:6122425-6122840	Cluster_9793	N	0	6	0	102	46
NC_058077.1:6129712-6130121	Cluster_9794	N	1	1	0	95	1
NC_058077.1:6246198-6246640	Cluster_9795	N	2127	31	137	5	67
NC_058077.1:6281440-6281869	Cluster_9796	N	121	2	1	0	1
NC_058077.1:6322058-6323254	Cluster_9797	N	137	1645	123	107	60
NC_058077.1:6327196-6328245	Cluster_9798	N	1411	485	1668	1202	1348
NC_058077.1:6368722-6369155	Cluster_9799	N	642	196	146	798	479
NC_058077.1:6377173-6377602	Cluster_9800	N	14	10	2	78	2
NC_058077.1:6380794-6381223	Cluster_9801	N	15	10	1	78	0
NC_058077.1:6384419-6384848	Cluster_9802	N	104	35	46	92	17
NC_058077.1:6387032-6387463	Cluster_9803	N	65	94	95	48	78
NC_058077.1:6389319-6389742	Cluster_9804	N	3	63	36	7	51
NC_058077.1:6390190-6390619	Cluster_9805	N	63	82	119	10	76
NC_058077.1:6420696-6421096	Cluster_9806	N	28	18	32	12	1
NC_058077.1:6433939-6434456	Cluster_9807	N	99	49	144	46	35
NC_058077.1:6454828-6455257	Cluster_9808	N	1	36	19	348	572
NC_058077.1:6471243-6471672	Cluster_9809	N	69	41	255	5	6
NC_058077.1:6508818-6509239	Cluster_9810	N	3224	2312	3823	3744	1625
NC_058077.1:6519682-6520104	Cluster_9811	N	0	83	3	2	5
NC_058077.1:6522393-6522819	Cluster_9812	N	50	103	2	0	0
NC_058077.1:6558777-6559186	Cluster_9813	N	0	20	21	45	26
NC_058077.1:6559944-6560373	Cluster_9814	N	53	206	6	0	1
NC_058077.1:6616665-6617284	Cluster_9815	N	41	18	84	416	21
NC_058077.1:6641950-6642503	Cluster_9816	N	101	118	24	315	89
NC_058077.1:6642966-6643413	Cluster_9817	N	95	51	355	91	136
NC_058077.1:6656605-6657143	Cluster_9818	N	5	12	241	0	685
NC_058077.1:6705049-6705473	Cluster_9819	N	84	0	44	1	0
NC_058077.1:6748079-6748732	Cluster_9820	N	538	787	102	296	64
NC_058077.1:6757892-6758312	Cluster_9821	N	1	0	2464	0	8
NC_058077.1:6852079-6852502	Cluster_9822	N	30	89	0	1	1
NC_058077.1:6853357-6853793	Cluster_9823	N	42	207	0	3	0
NC_058077.1:6854148-6854557	Cluster_9824	N	124	242	0	2	0
NC_058077.1:6855069-6855496	Cluster_9825	N	209	14	0	2	0
NC_058077.1:6956931-6957348	Cluster_9826	N	165	115	169	246	232
NC_058077.1:7044963-7045390	Cluster_9827	N	0	29	0	1	116
NC_058077.1:7167944-7168364	Cluster_9828	N	50	245	167	93	162
NC_058077.1:7222625-7223409	Cluster_9829	N	121	41	48	553	22
NC_058077.1:7226859-7227490	Cluster_9830	N	41	68	152	40	21
NC_058077.1:7232653-7233082	Cluster_9831	N	116	41	6	492	11
NC_058077.1:7243770-7244325	Cluster_9832	N	325	3	413	55	61
NC_058077.1:7244374-7244804	Cluster_9833	N	76	3	96	21	9
NC_058077.1:7245755-7246158	Cluster_9834	N	129	19	43	19	22
NC_058077.1:7246802-7247229	Cluster_9835	N	63	38	48	11	52
NC_058077.1:7247267-7247693	Cluster_9836	N	159	7	16	10	52
NC_058077.1:7284810-7285237	Cluster_9837	N	1	42	49	116	0
NC_058077.1:7291585-7292002	Cluster_9838	N	65	18	40	14	14
NC_058077.1:7301649-7302076	Cluster_9839	N	15	16	16	11	158
NC_058077.1:7305162-7305702	Cluster_9840	N	35	54	514	17	5
NC_058077.1:7306164-7306592	Cluster_9841	N	9	11	151	27	3
NC_058077.1:7307481-7307895	Cluster_9842	N	1	34	8	25	67
NC_058077.1:7375265-7375871	Cluster_9843	N	32	36	93	107	53
NC_058077.1:7418700-7419338	Cluster_9844	N	76	20	6	244	223
NC_058077.1:7444966-7445395	Cluster_9845	N	2	25	12	26	78
NC_058077.1:7460372-7460801	Cluster_9846	N	179	0	2	13	3
NC_058077.1:7485918-7486344	Cluster_9847	N	2	0	1	0	282
NC_058077.1:7518347-7518764	Cluster_9848	N	1	26	2	125	5
NC_058077.1:7520484-7520913	Cluster_9849	N	0	13	1	552	6
NC_058077.1:7545232-7545660	Cluster_9850	N	34	118	12	218	4
NC_058077.1:7546286-7546712	Cluster_9851	N	36	12	2	32	138
NC_058077.1:7558515-7558929	Cluster_9852	N	113	132	0	41	0
NC_058077.1:7662720-7663147	Cluster_9853	N	15	76	14	4	29
NC_058077.1:7703289-7704417	Cluster_9854	N	493	1	347	12	3
NC_058077.1:7709813-7710233	Cluster_9855	N	0	1	113	0	1
NC_058077.1:7713619-7714368	Cluster_9856	N	15	493	14	411	85
NC_058077.1:7715054-7716109	Cluster_9857	N	204	582	327	418	252
NC_058077.1:7736625-7737046	Cluster_9858	N	39	35	26	0	60
NC_058077.1:7743355-7743780	Cluster_9859	N	47	86	16	2	76
NC_058077.1:7749524-7749942	Cluster_9860	N	45	41	21	9	1
NC_058077.1:7765803-7766210	Cluster_9861	N	29	3	6	0	76
NC_058077.1:7766362-7766789	Cluster_9862	N	158	1	1	2	16
NC_058077.1:7768332-7768861	Cluster_9863	N	45	26	150	8	31
NC_058077.1:7768894-7769414	Cluster_9864	N	453	41	448	18	70
NC_058077.1:7802798-7803708	Cluster_9865	N	237	239	309	318	50
NC_058077.1:7804031-7804511	Cluster_9866	N	363	304	87	268	171
NC_058077.1:7807769-7808172	Cluster_9867	N	45	35	10	14	0
NC_058077.1:7811867-7812295	Cluster_9868	N	129	50	23	47	9
NC_058077.1:7813581-7814097	Cluster_9869	N	53	13	14	2	293
NC_058077.1:7818095-7818520	Cluster_9870	N	20	80	30	41	28
NC_058077.1:7836277-7836705	Cluster_9871	N	8	16	136	17	4
NC_058077.1:7836813-7837275	Cluster_9872	N	139	5	7661	1714	28
NC_058077.1:7846589-7847452	Cluster_9873	N	54	4	47	644	12
NC_058077.1:7849934-7850352	Cluster_9874	N	30	26	17	25	22
NC_058077.1:7869219-7869647	Cluster_9875	N	76	0	7	41	44
NC_058077.1:7870335-7870763	Cluster_9876	N	17	1	15	244	20
NC_058077.1:7871801-7872997	Cluster_9877	N	472	1458	1036	2969	974
NC_058077.1:7873056-7873514	Cluster_9878	N	151	296	148	83	45
NC_058077.1:7873629-7874196	Cluster_9879	N	516	501	94	1275	350
NC_058077.1:7882831-7883257	Cluster_9880	N	2	11	7	1	147
NC_058077.1:7884699-7885404	Cluster_9881	N	13	2040	219	56	81
NC_058077.1:7892189-7892618	Cluster_9882	N	32	152	72	26	40
NC_058077.1:7893907-7894341	Cluster_9883	N	106	136	142	36	102
NC_058077.1:7895631-7896063	Cluster_9884	N	304	232	262	817	158
NC_058077.1:7898724-7899156	Cluster_9885	N	332	269	269	881	182
NC_058077.1:7920421-7920849	Cluster_9886	N	16	14	126	5	9
NC_058077.1:7923105-7923533	Cluster_9887	N	2	7	15	106	0
NC_058077.1:7927594-7928026	Cluster_9888	N	29	89	39	155	670
NC_058077.1:7933856-7935873	Cluster_9889	N	3317	3907	3068	5903	2887
NC_058077.1:7945718-7946666	Cluster_9890	N	810	1	392	6	9
NC_058077.1:7949338-7949762	Cluster_9891	N	89	24	66	10	6
NC_058077.1:7951776-7952190	Cluster_9892	N	46	37	33	39	24
NC_058077.1:7955350-7955965	Cluster_9893	N	808	91	132	82	44
NC_058077.1:7960288-7960932	Cluster_9894	N	175	87	179	46	58
NC_058077.1:7961194-7962001	Cluster_9895	N	306	167	185	56	103
NC_058077.1:7962047-7962598	Cluster_9896	N	126	59	118	34	62
NC_058077.1:7982995-7983422	Cluster_9897	N	0	16	89	277	0
NC_058077.1:8039593-8040020	Cluster_9898	N	49	2	132	21	0
NC_058077.1:8148164-8148591	Cluster_9899	N	49	3	126	65	0
NC_058077.1:8215915-8216359	Cluster_9900	N	73	0	90	40	63
NC_058077.1:8282319-8282929	Cluster_9901	N	475	554	102	255	618
NC_058077.1:8300467-8300893	Cluster_9902	N	2	0	0	135	3
NC_058077.1:8343014-8343468	Cluster_9903	N	148	468	1	37	3
NC_058077.1:8435960-8436485	Cluster_9904	N	71	36	54	263	1075
NC_058077.1:8451609-8452036	Cluster_9905	N	0	0	177	27	0
NC_058077.1:8465624-8466242	Cluster_9906	N	133	510	401	63	641
NC_058077.1:8466514-8467187	Cluster_9907	N	28	285	131	333	768
NC_058077.1:8470569-8470995	Cluster_9908	N	21	0	207	1	0
NC_058077.1:8474156-8474635	Cluster_9909	N	9	31	133	11	157
