"","gene_name","GeneOntologyIDs","Term","Annotated","Significant","Expected","Fisher","ontology","l_chrom","l_start","l_end","V4","gf_chrom","gf_type","gf_start","gf_end","gf_attr","overlap","is_overlapping","prop.sig.genes"
"895","Peve_00009052","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_162",12,263,"transcript::Porites_evermani_scaffold_162:12-263","Porites_evermani_scaffold_162","mRNA",12593,28106,"ID=Peve_00009052;Name=Peve_00009052;start=1;stop=1;cds_size=996",12330,FALSE,0.062639267145333
"896","Peve_00009102","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_1623",406,683,"transcript::Porites_evermani_scaffold_1623:406-683","Porites_evermani_scaffold_1623","mRNA",28106,38906,"ID=Peve_00009102;Name=Peve_00009102;start=1;stop=1;cds_size=537",27423,FALSE,0.062639267145333
"897","Peve_00009102","GO:0031410","cytoplasmic vesicle",2584,175,144.53,0.0439,"Cellular Components","Porites_evermani_scaffold_1623",406,683,"transcript::Porites_evermani_scaffold_1623:406-683","Porites_evermani_scaffold_1623","mRNA",28106,38906,"ID=Peve_00009102;Name=Peve_00009102;start=1;stop=1;cds_size=537",27423,FALSE,0.0677244582043344
"898","Peve_00009306","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_1640",63697,64547,"transcript::Porites_evermani_scaffold_1640:63697-64547","Porites_evermani_scaffold_1640","mRNA",68695,101477,"ID=Peve_00009306;Name=Peve_00009306;start=1;stop=1;cds_size=10992",4148,FALSE,0.0580282545951694
"899","Peve_00009471","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_1656",39850,40079,"transcript::Porites_evermani_scaffold_1656:39850-40079","Porites_evermani_scaffold_1656","mRNA",24178,38288,"ID=Peve_00009471;Name=Peve_00009471;start=1;stop=0;cds_size=777",1562,FALSE,0.0580282545951694
"900","Peve_00009490","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_166",310,1744,"transcript::Porites_evermani_scaffold_166:310-1744","Porites_evermani_scaffold_166","mRNA",2143,3450,"ID=Peve_00009490;Name=Peve_00009490;start=1;stop=1;cds_size=180",399,FALSE,0.0580282545951694
"901","Peve_00009525","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_166",382776,385727,"transcript::Porites_evermani_scaffold_166:382776-385727","Porites_evermani_scaffold_166","mRNA",386948,409228,"ID=Peve_00009525;Name=Peve_00009525;start=1;stop=1;cds_size=2910",1221,FALSE,0.0580282545951694
"902","Peve_00009525","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_166",382776,385727,"transcript::Porites_evermani_scaffold_166:382776-385727","Porites_evermani_scaffold_166","mRNA",386948,409228,"ID=Peve_00009525;Name=Peve_00009525;start=1;stop=1;cds_size=2910",1221,FALSE,0.062639267145333
"903","Peve_00009525","GO:0030136","clathrin-coated vesicle",131,13,7.33,0.0273,"Cellular Components","Porites_evermani_scaffold_166",382776,385727,"transcript::Porites_evermani_scaffold_166:382776-385727","Porites_evermani_scaffold_166","mRNA",386948,409228,"ID=Peve_00009525;Name=Peve_00009525;start=1;stop=1;cds_size=2910",1221,FALSE,0.099236641221374
"904","Peve_00009574","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_1666",104643,105967,"transcript::Porites_evermani_scaffold_1666:104643-105967","Porites_evermani_scaffold_1666","mRNA",94779,100383,"ID=Peve_00009574;Name=Peve_00009574;start=1;stop=0;cds_size=3618",4260,FALSE,0.062639267145333
"905","Peve_00009574","GO:0045335","phagocytic vesicle",153,15,8.56,0.0496,"Cellular Components","Porites_evermani_scaffold_1666",104643,105967,"transcript::Porites_evermani_scaffold_1666:104643-105967","Porites_evermani_scaffold_1666","mRNA",94779,100383,"ID=Peve_00009574;Name=Peve_00009574;start=1;stop=0;cds_size=3618",4260,FALSE,0.0980392156862745
"906","Peve_00009665","GO:0000139","Golgi membrane",755,56,42.23,0.0193,"Cellular Components","Porites_evermani_scaffold_1674",72111,72622,"transcript::Porites_evermani_scaffold_1674:72111-72622","Porites_evermani_scaffold_1674","mRNA",75499,85550,"ID=Peve_00009665;Name=Peve_00009665;start=1;stop=1;cds_size=657",2877,FALSE,0.0741721854304636
"907","Peve_00009665","GO:0000139","Golgi membrane",755,56,42.23,0.0193,"Cellular Components","Porites_evermani_scaffold_1674",73216,74269,"transcript::Porites_evermani_scaffold_1674:73216-74269","Porites_evermani_scaffold_1674","mRNA",75499,85550,"ID=Peve_00009665;Name=Peve_00009665;start=1;stop=1;cds_size=657",1230,FALSE,0.0741721854304636
"908","Peve_00009665","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_1674",72111,72622,"transcript::Porites_evermani_scaffold_1674:72111-72622","Porites_evermani_scaffold_1674","mRNA",75499,85550,"ID=Peve_00009665;Name=Peve_00009665;start=1;stop=1;cds_size=657",2877,FALSE,0.062639267145333
"909","Peve_00009665","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_1674",73216,74269,"transcript::Porites_evermani_scaffold_1674:73216-74269","Porites_evermani_scaffold_1674","mRNA",75499,85550,"ID=Peve_00009665;Name=Peve_00009665;start=1;stop=1;cds_size=657",1230,FALSE,0.062639267145333
"910","Peve_00009665","GO:0012507","ER to Golgi transport vesicle membrane",47,4,2.63,0.0328,"Cellular Components","Porites_evermani_scaffold_1674",72111,72622,"transcript::Porites_evermani_scaffold_1674:72111-72622","Porites_evermani_scaffold_1674","mRNA",75499,85550,"ID=Peve_00009665;Name=Peve_00009665;start=1;stop=1;cds_size=657",2877,FALSE,0.0851063829787234
"911","Peve_00009665","GO:0012507","ER to Golgi transport vesicle membrane",47,4,2.63,0.0328,"Cellular Components","Porites_evermani_scaffold_1674",73216,74269,"transcript::Porites_evermani_scaffold_1674:73216-74269","Porites_evermani_scaffold_1674","mRNA",75499,85550,"ID=Peve_00009665;Name=Peve_00009665;start=1;stop=1;cds_size=657",1230,FALSE,0.0851063829787234
"912","Peve_00009665","GO:0030136","clathrin-coated vesicle",131,13,7.33,0.0273,"Cellular Components","Porites_evermani_scaffold_1674",72111,72622,"transcript::Porites_evermani_scaffold_1674:72111-72622","Porites_evermani_scaffold_1674","mRNA",75499,85550,"ID=Peve_00009665;Name=Peve_00009665;start=1;stop=1;cds_size=657",2877,FALSE,0.099236641221374
"913","Peve_00009665","GO:0030136","clathrin-coated vesicle",131,13,7.33,0.0273,"Cellular Components","Porites_evermani_scaffold_1674",73216,74269,"transcript::Porites_evermani_scaffold_1674:73216-74269","Porites_evermani_scaffold_1674","mRNA",75499,85550,"ID=Peve_00009665;Name=Peve_00009665;start=1;stop=1;cds_size=657",1230,FALSE,0.099236641221374
"914","Peve_00009744","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_168",384588,385357,"transcript::Porites_evermani_scaffold_168:384588-385357","Porites_evermani_scaffold_168","mRNA",387012,406977,"ID=Peve_00009744;Name=Peve_00009744;start=1;stop=1;cds_size=2121",1655,FALSE,0.062639267145333
"915","Peve_00009828","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_1687",54668,56324,"transcript::Porites_evermani_scaffold_1687:54668-56324","Porites_evermani_scaffold_1687","mRNA",57088,57921,"ID=Peve_00009828;Name=Peve_00009828;start=1;stop=1;cds_size=225",764,FALSE,0.062639267145333
"916","Peve_00009845","GO:0005813","centrosome",999,78,55.88,0.001,"Cellular Components","Porites_evermani_scaffold_1688",109951,110575,"transcript::Porites_evermani_scaffold_1688:109951-110575","Porites_evermani_scaffold_1688","mRNA",108367,109713,"ID=Peve_00009845;Name=Peve_00009845;start=0;stop=1;cds_size=1347",238,FALSE,0.0780780780780781
"917","Peve_00009845","GO:0030496","midbody",479,39,26.79,0.0103,"Cellular Components","Porites_evermani_scaffold_1688",109951,110575,"transcript::Porites_evermani_scaffold_1688:109951-110575","Porites_evermani_scaffold_1688","mRNA",108367,109713,"ID=Peve_00009845;Name=Peve_00009845;start=0;stop=1;cds_size=1347",238,FALSE,0.081419624217119
"918","Peve_00009888","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_169",406952,407842,"transcript::Porites_evermani_scaffold_169:406952-407842","Porites_evermani_scaffold_169","mRNA",399516,400759,"ID=Peve_00009888;Name=Peve_00009888;start=1;stop=1;cds_size=657",6193,FALSE,0.062639267145333
"919","Peve_00009934","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_1695",40107,41179,"transcript::Porites_evermani_scaffold_1695:40107-41179","Porites_evermani_scaffold_1695","mRNA",32050,39447,"ID=Peve_00009934;Name=Peve_00009934;start=1;stop=1;cds_size=1470",660,FALSE,0.0580282545951694
"920","Peve_00009964","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_1699",58103,59097,"transcript::Porites_evermani_scaffold_1699:58103-59097","Porites_evermani_scaffold_1699","mRNA",63130,80018,"ID=Peve_00009964;Name=Peve_00009964;start=1;stop=1;cds_size=2955",4033,FALSE,0.0580282545951694
"921","Peve_00009964","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_1699",61412,62369,"transcript::Porites_evermani_scaffold_1699:61412-62369","Porites_evermani_scaffold_1699","mRNA",63130,80018,"ID=Peve_00009964;Name=Peve_00009964;start=1;stop=1;cds_size=2955",761,FALSE,0.0580282545951694
"922","Peve_00010044","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_170",81297,81665,"transcript::Porites_evermani_scaffold_170:81297-81665","Porites_evermani_scaffold_170","mRNA",82038,91568,"ID=Peve_00010044;Name=Peve_00010044;start=1;stop=1;cds_size=1371",373,FALSE,0.0580282545951694
"923","Peve_00010146","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_171",112826,113888,"transcript::Porites_evermani_scaffold_171:112826-113888","Porites_evermani_scaffold_171","mRNA",118598,127622,"ID=Peve_00010146;Name=Peve_00010146;start=0;stop=1;cds_size=945",4710,FALSE,0.062639267145333
"924","Peve_00010158","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_171",336738,337662,"transcript::Porites_evermani_scaffold_171:336738-337662","Porites_evermani_scaffold_171","mRNA",340084,342069,"ID=Peve_00010158;Name=Peve_00010158;start=0;stop=1;cds_size=588",2422,FALSE,0.062639267145333
"925","Peve_00010158","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_171",338248,338456,"transcript::Porites_evermani_scaffold_171:338248-338456","Porites_evermani_scaffold_171","mRNA",340084,342069,"ID=Peve_00010158;Name=Peve_00010158;start=0;stop=1;cds_size=588",1628,FALSE,0.062639267145333
"926","Peve_00010246","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_1719",2344,2686,"transcript::Porites_evermani_scaffold_1719:2344-2686","Porites_evermani_scaffold_1719","mRNA",2942,12930,"ID=Peve_00010246;Name=Peve_00010246;start=1;stop=1;cds_size=1194",256,FALSE,0.0580282545951694
"927","Peve_00010519","GO:0005813","centrosome",999,78,55.88,0.001,"Cellular Components","Porites_evermani_scaffold_1744",689,1591,"transcript::Porites_evermani_scaffold_1744:689-1591","Porites_evermani_scaffold_1744","mRNA",45987,48164,"ID=Peve_00010519;Name=Peve_00010519;start=0;stop=1;cds_size=2055",44396,FALSE,0.0780780780780781
"928","Peve_00010519","GO:0005813","centrosome",999,78,55.88,0.001,"Cellular Components","Porites_evermani_scaffold_1744",12064,12744,"transcript::Porites_evermani_scaffold_1744:12064-12744","Porites_evermani_scaffold_1744","mRNA",45987,48164,"ID=Peve_00010519;Name=Peve_00010519;start=0;stop=1;cds_size=2055",33243,FALSE,0.0780780780780781
"929","Peve_00010519","GO:0030496","midbody",479,39,26.79,0.0103,"Cellular Components","Porites_evermani_scaffold_1744",689,1591,"transcript::Porites_evermani_scaffold_1744:689-1591","Porites_evermani_scaffold_1744","mRNA",45987,48164,"ID=Peve_00010519;Name=Peve_00010519;start=0;stop=1;cds_size=2055",44396,FALSE,0.081419624217119
"930","Peve_00010519","GO:0030496","midbody",479,39,26.79,0.0103,"Cellular Components","Porites_evermani_scaffold_1744",12064,12744,"transcript::Porites_evermani_scaffold_1744:12064-12744","Porites_evermani_scaffold_1744","mRNA",45987,48164,"ID=Peve_00010519;Name=Peve_00010519;start=0;stop=1;cds_size=2055",33243,FALSE,0.081419624217119
"931","Peve_00010527","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_1745",15604,15972,"transcript::Porites_evermani_scaffold_1745:15604-15972","Porites_evermani_scaffold_1745","mRNA",18584,28476,"ID=Peve_00010527;Name=Peve_00010527;start=0;stop=0;cds_size=723",2612,FALSE,0.062639267145333
"932","Peve_00010533","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_1746",70069,70713,"transcript::Porites_evermani_scaffold_1746:70069-70713","Porites_evermani_scaffold_1746","mRNA",58962,69443,"ID=Peve_00010533;Name=Peve_00010533;start=1;stop=0;cds_size=312",626,FALSE,0.0580282545951694
"933","Peve_00010545","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_1747",91992,93763,"transcript::Porites_evermani_scaffold_1747:91992-93763","Porites_evermani_scaffold_1747","mRNA",80454,89085,"ID=Peve_00010545;Name=Peve_00010545;start=1;stop=1;cds_size=3363",2907,FALSE,0.0580282545951694
"934","Peve_00010632","GO:0031901","early endosome membrane",222,19,12.42,0.0435,"Cellular Components","Porites_evermani_scaffold_1757",88410,89689,"transcript::Porites_evermani_scaffold_1757:88410-89689","Porites_evermani_scaffold_1757","mRNA",69319,83729,"ID=Peve_00010632;Name=Peve_00010632;start=0;stop=0;cds_size=2718",4681,FALSE,0.0855855855855856
"935","Peve_00010725","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_1766",97483,97853,"transcript::Porites_evermani_scaffold_1766:97483-97853","Porites_evermani_scaffold_1766","mRNA",87619,93583,"ID=Peve_00010725;Name=Peve_00010725;start=0;stop=1;cds_size=1770",3900,FALSE,0.0580282545951694
"936","Peve_00010725","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_1766",97483,97853,"transcript::Porites_evermani_scaffold_1766:97483-97853","Porites_evermani_scaffold_1766","mRNA",87619,93583,"ID=Peve_00010725;Name=Peve_00010725;start=0;stop=1;cds_size=1770",3900,FALSE,0.062639267145333
"937","Peve_00010791","GO:0005802","trans-Golgi network",299,26,16.72,0.0294,"Cellular Components","Porites_evermani_scaffold_1771",57504,59449,"transcript::Porites_evermani_scaffold_1771:57504-59449","Porites_evermani_scaffold_1771","mRNA",60381,63860,"ID=Peve_00010791;Name=Peve_00010791;start=1;stop=1;cds_size=483",932,FALSE,0.0869565217391304
"938","Peve_00010791","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_1771",57504,59449,"transcript::Porites_evermani_scaffold_1771:57504-59449","Porites_evermani_scaffold_1771","mRNA",60381,63860,"ID=Peve_00010791;Name=Peve_00010791;start=1;stop=1;cds_size=483",932,FALSE,0.062639267145333
"939","Peve_00010791","GO:0031410","cytoplasmic vesicle",2584,175,144.53,0.0439,"Cellular Components","Porites_evermani_scaffold_1771",57504,59449,"transcript::Porites_evermani_scaffold_1771:57504-59449","Porites_evermani_scaffold_1771","mRNA",60381,63860,"ID=Peve_00010791;Name=Peve_00010791;start=1;stop=1;cds_size=483",932,FALSE,0.0677244582043344
"940","Peve_00010791","GO:0042584","chromaffin granule membrane",10,3,0.56,0.0156,"Cellular Components","Porites_evermani_scaffold_1771",57504,59449,"transcript::Porites_evermani_scaffold_1771:57504-59449","Porites_evermani_scaffold_1771","mRNA",60381,63860,"ID=Peve_00010791;Name=Peve_00010791;start=1;stop=1;cds_size=483",932,FALSE,0.3
"941","Peve_00010791","GO:1990531","phospholipid-translocating ATPase complex",5,3,0.28,0.0016,"Cellular Components","Porites_evermani_scaffold_1771",57504,59449,"transcript::Porites_evermani_scaffold_1771:57504-59449","Porites_evermani_scaffold_1771","mRNA",60381,63860,"ID=Peve_00010791;Name=Peve_00010791;start=1;stop=1;cds_size=483",932,FALSE,0.6
"942","Peve_00010792","GO:0005802","trans-Golgi network",299,26,16.72,0.0294,"Cellular Components","Porites_evermani_scaffold_1771",97810,98245,"transcript::Porites_evermani_scaffold_1771:97810-98245","Porites_evermani_scaffold_1771","mRNA",69341,97280,"ID=Peve_00010792;Name=Peve_00010792;start=1;stop=1;cds_size=3129",530,FALSE,0.0869565217391304
"943","Peve_00010792","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_1771",97810,98245,"transcript::Porites_evermani_scaffold_1771:97810-98245","Porites_evermani_scaffold_1771","mRNA",69341,97280,"ID=Peve_00010792;Name=Peve_00010792;start=1;stop=1;cds_size=3129",530,FALSE,0.062639267145333
"944","Peve_00010792","GO:0031410","cytoplasmic vesicle",2584,175,144.53,0.0439,"Cellular Components","Porites_evermani_scaffold_1771",97810,98245,"transcript::Porites_evermani_scaffold_1771:97810-98245","Porites_evermani_scaffold_1771","mRNA",69341,97280,"ID=Peve_00010792;Name=Peve_00010792;start=1;stop=1;cds_size=3129",530,FALSE,0.0677244582043344
"945","Peve_00010792","GO:0042584","chromaffin granule membrane",10,3,0.56,0.0156,"Cellular Components","Porites_evermani_scaffold_1771",97810,98245,"transcript::Porites_evermani_scaffold_1771:97810-98245","Porites_evermani_scaffold_1771","mRNA",69341,97280,"ID=Peve_00010792;Name=Peve_00010792;start=1;stop=1;cds_size=3129",530,FALSE,0.3
"946","Peve_00010792","GO:1990531","phospholipid-translocating ATPase complex",5,3,0.28,0.0016,"Cellular Components","Porites_evermani_scaffold_1771",97810,98245,"transcript::Porites_evermani_scaffold_1771:97810-98245","Porites_evermani_scaffold_1771","mRNA",69341,97280,"ID=Peve_00010792;Name=Peve_00010792;start=1;stop=1;cds_size=3129",530,FALSE,0.6
"947","Peve_00010930","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_1783",35012,37180,"transcript::Porites_evermani_scaffold_1783:35012-37180","Porites_evermani_scaffold_1783","mRNA",37306,53592,"ID=Peve_00010930;Name=Peve_00010930;start=1;stop=1;cds_size=2907",126,FALSE,0.0580282545951694
"948","Peve_00010967","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_1787",59032,59259,"transcript::Porites_evermani_scaffold_1787:59032-59259","Porites_evermani_scaffold_1787","mRNA",68607,82330,"ID=Peve_00010967;Name=Peve_00010967;start=1;stop=1;cds_size=1365",9348,FALSE,0.0580282545951694
