Coords	Name	MIRNA	sRNA-ACR-140-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-145-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-150-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-173-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-178-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG
NC_058078.1:12137747-12138174	Cluster_10671	N	0	0	251	0	0
NC_058078.1:12163526-12163953	Cluster_10672	N	4	15	23	34	15
NC_058078.1:12168558-12169290	Cluster_10673	N	61	15	3378	40	153
NC_058078.1:12185610-12186039	Cluster_10674	N	0	66	92	0	0
NC_058078.1:12195233-12196183	Cluster_10675	N	232	263	245	127	64
NC_058078.1:12203666-12204102	Cluster_10676	N	17	3	23	420	95
NC_058078.1:12208811-12209617	Cluster_10677	N	594	277	150	91	265
NC_058078.1:12212083-12212511	Cluster_10678	N	2	11	150	11	70
NC_058078.1:12212616-12213042	Cluster_10679	N	1	23	124	31	80
NC_058078.1:12221108-12221536	Cluster_10680	N	0	0	113	8	13
NC_058078.1:12222681-12223109	Cluster_10681	N	29	103	71	43	14
NC_058078.1:12223172-12223798	Cluster_10682	N	17	405	69	68	27
NC_058078.1:12223813-12224502	Cluster_10683	N	33	119	135	85	11
NC_058078.1:12224649-12225451	Cluster_10684	N	8	52	125	87	23
NC_058078.1:12225983-12226410	Cluster_10685	N	36	31	90	39	18
NC_058078.1:12226609-12227615	Cluster_10686	N	36	260	414	229	137
NC_058078.1:12228166-12228593	Cluster_10687	N	29	34	103	40	6
NC_058078.1:12228734-12229788	Cluster_10688	N	8	136	419	238	63
NC_058078.1:12230418-12230860	Cluster_10689	N	22	16	311	33	14
NC_058078.1:12231389-12232207	Cluster_10690	N	23	64	480	102	22
NC_058078.1:12247986-12248845	Cluster_10691	N	4787	30	464	40	883
NC_058078.1:12248956-12249386	Cluster_10692	N	646	4	0	2	8
NC_058078.1:12249393-12251082	Cluster_10693	N	3167	6	102	10	47
NC_058078.1:12254512-12255692	Cluster_10694	N	48	13	1511	8	1
NC_058078.1:12255731-12256160	Cluster_10695	N	8	3	214	4	2
NC_058078.1:12256638-12257638	Cluster_10696	N	3099	28	3858	19	700
NC_058078.1:12259574-12259996	Cluster_10697	N	5	24	23	130	30
NC_058078.1:12260047-12260472	Cluster_10698	N	19	38	85	12	11
NC_058078.1:12289687-12290114	Cluster_10699	N	19	245	34	15	15
NC_058078.1:12290136-12291155	Cluster_10700	N	85	565	79	39	57
NC_058078.1:12291211-12292068	Cluster_10701	N	184	176	324	78	108
NC_058078.1:12292170-12293114	Cluster_10702	N	256	197	159	66	87
NC_058078.1:12293180-12293610	Cluster_10703	N	199	172	199	55	62
NC_058078.1:12293637-12294137	Cluster_10704	N	89	66	122	39	49
NC_058078.1:12300573-12301001	Cluster_10705	N	14	389	0	28	0
NC_058078.1:12309907-12310335	Cluster_10706	N	81	77	113	24	34
NC_058078.1:12321976-12322677	Cluster_10707	N	267	307	170	81	2122
NC_058078.1:12336221-12336812	Cluster_10708	N	46	73	23	113	1742
NC_058078.1:12349181-12349610	Cluster_10709	N	52	47	109	26	60
NC_058078.1:12349798-12350225	Cluster_10710	N	3	33	50	6	170
NC_058078.1:12358797-12359199	Cluster_10711	N	80	0	0	61	0
NC_058078.1:12366694-12367112	Cluster_10712	N	0	100	85	0	0
NC_058078.1:12378631-12379059	Cluster_10713	N	1	0	128	10	2
NC_058078.1:12381459-12382002	Cluster_10714	N	16	2	732	69	16
NC_058078.1:12383924-12384358	Cluster_10715	N	13	2	261	26	13
NC_058078.1:12384826-12385646	Cluster_10716	N	105	6	308	243	134
NC_058078.1:12387440-12387865	Cluster_10717	N	22	76	110	66	14
NC_058078.1:12390903-12391681	Cluster_10718	N	303	526	217	263	92
NC_058078.1:12393319-12393737	Cluster_10719	N	42	9	52	16	6
NC_058078.1:12400063-12400916	Cluster_10720	N	211	72	1	43	121
NC_058078.1:12416426-12416869	Cluster_10721	N	32	35	117	36	97
NC_058078.1:12417000-12417438	Cluster_10722	N	18	18	27	244	1
NC_058078.1:12417660-12418307	Cluster_10723	N	332	628	72	2162	602
NC_058078.1:12427880-12428309	Cluster_10724	N	117	45	7	3	2
NC_058078.1:12479017-12479756	Cluster_10725	N	213	133	199	165	0
NC_058078.1:12499059-12499730	Cluster_10726	N	228	118	110	115	73
NC_058078.1:12521807-12522236	Cluster_10727	N	7	3	2323	11	0
NC_058078.1:12523902-12524332	Cluster_10728	N	375	1	1	4	2
NC_058078.1:12566167-12566595	Cluster_10729	N	163	0	0	0	0
NC_058078.1:12567346-12567803	Cluster_10730	N	3	2	260	1	27
NC_058078.1:12570677-12571105	Cluster_10731	N	42	14	42	9	18
NC_058078.1:12573479-12573906	Cluster_10732	N	114	52	43	29	38
NC_058078.1:12578922-12579453	Cluster_10733	N	105	240	290	52	48
NC_058078.1:12595691-12596225	Cluster_10734	N	32	7	462	15	30
NC_058078.1:12597497-12597937	Cluster_10735	N	450	0	309	6	11
NC_058078.1:12597952-12598824	Cluster_10736	N	3247	3296	1695	213	38
NC_058078.1:12599189-12599619	Cluster_10737	N	6	21	264	82	48
NC_058078.1:12604208-12604915	Cluster_10738	N	12	194	1409	4405	21
NC_058078.1:12606657-12607139	Cluster_10739	N	8	394	4	4	109
NC_058078.1:12612575-12613002	Cluster_10740	N	9	47	84	5	1
NC_058078.1:12617418-12617829	Cluster_10741	N	35	0	108	14	21
NC_058078.1:12624641-12625070	Cluster_10742	N	1	18	401	1	3
NC_058078.1:12653192-12654444	Cluster_10743	N	732	95	151	215	82
NC_058078.1:12657987-12659284	Cluster_10744	N	3879	34	17022	8784	15887
NC_058078.1:12660356-12660850	Cluster_10745	N	84	0	75	94	120
NC_058078.1:12662271-12662701	Cluster_10746	N	28	0	206	35	55
NC_058078.1:12663597-12664026	Cluster_10747	N	117	0	52	10	29
NC_058078.1:12669495-12669961	Cluster_10748	N	0	814	1	2	260
NC_058078.1:12677426-12677855	Cluster_10749	N	13	108	161	267	106
NC_058078.1:12686343-12686759	Cluster_10750	N	2	10	45	48	28
NC_058078.1:12687935-12688363	Cluster_10751	N	5	98	6	36	13
NC_058078.1:12708446-12708884	Cluster_10752	N	153	31	106	245	46
NC_058078.1:12768567-12768996	Cluster_10753	N	9	0	3	0	307
NC_058078.1:12796386-12796904	Cluster_10754	N	1	0	98	90	210
NC_058078.1:12798986-12799567	Cluster_10755	N	1	12	485	1	214
NC_058078.1:12873480-12873891	Cluster_10756	N	22	95	41	0	2
NC_058078.1:12897839-12898268	Cluster_10757	N	2	207	78	19	79
NC_058078.1:12918121-12919170	Cluster_10758	N	8	223	841	57	104
NC_058078.1:12966857-12967391	Cluster_10759	N	798	185	174	34	475
NC_058078.1:13038741-13039861	Cluster_10760	N	268	176	131	115	218
NC_058078.1:13041254-13041794	Cluster_10761	N	59	560	4	573	701
NC_058078.1:13055300-13055970	Cluster_10762	N	87	73	107	113	47
NC_058078.1:13086338-13086760	Cluster_10763	N	14	17	33	37	35
NC_058078.1:13112140-13112562	Cluster_10764	N	3	4	86	2	2
NC_058078.1:13180499-13181074	Cluster_10765	N	80	33	267	23	55
NC_058078.1:13194562-13194989	Cluster_10766	N	1	253	6	50	63
NC_058078.1:13197091-13197520	Cluster_10767	N	63	0	1139	2	0
NC_058078.1:13337681-13338110	Cluster_10768	N	93	161	106	4	45
NC_058078.1:13438802-13440116	Cluster_10769	N	969	689	1089	957	11
NC_058078.1:13440309-13440873	Cluster_10770	N	14	223	812	21	2
NC_058078.1:13636347-13636888	Cluster_10771	N	1784	759	8264	1568	8148
NC_058078.1:13646542-13646635	Cluster_10772	Y	115	210	131	241	257
NC_058078.1:13653061-13653602	Cluster_10773	N	600	2072	3390	402	2425
NC_058078.1:13749299-13749727	Cluster_10774	N	108	3	3	3	2
NC_058078.1:13749979-13750388	Cluster_10775	N	147	16	0	3	0
NC_058078.1:13752144-13752700	Cluster_10776	N	77	49	550	288	147
NC_058078.1:13789340-13789767	Cluster_10777	N	3	2	6	249	0
NC_058078.1:13790456-13790880	Cluster_10778	N	2	1	9	137	0
NC_058078.1:13830388-13830803	Cluster_10779	N	2	124	0	90	15
NC_058078.1:13973215-13973644	Cluster_10780	N	38	5	24	0	46
NC_058078.1:13983862-13984291	Cluster_10781	N	39	7	23	401	50
NC_058078.1:14024581-14024997	Cluster_10782	N	11	67	69	115	0
NC_058078.1:14256170-14256732	Cluster_10783	N	195	128	444	0	178
NC_058078.1:14257045-14257453	Cluster_10784	N	1	82	19	0	25
NC_058078.1:14437047-14437885	Cluster_10785	N	439	2227	751	603	1083
NC_058078.1:14474035-14474464	Cluster_10786	N	34	73	56	54	49
NC_058078.1:14474587-14475964	Cluster_10787	N	626	392	713	255	287
NC_058078.1:14476226-14476654	Cluster_10788	N	43	39	44	33	41
NC_058078.1:14484507-14484938	Cluster_10789	N	175	259	1	2	40
NC_058078.1:14485356-14485852	Cluster_10790	N	9	248	18	1	68
NC_058078.1:14508257-14508678	Cluster_10791	N	47	49	18	40	13
NC_058078.1:14509546-14509975	Cluster_10792	N	152	274	19	63	25
NC_058078.1:14532744-14533169	Cluster_10793	N	3	80	5	0	1
NC_058078.1:14545509-14545936	Cluster_10794	N	141	0	2	0	0
NC_058078.1:14552340-14553037	Cluster_10795	N	7	60	10	1582	934
NC_058078.1:14562805-14563232	Cluster_10796	N	180	29	201	1	10
NC_058078.1:14605167-14605593	Cluster_10797	N	27	81	0	0	58
NC_058078.1:14606779-14607205	Cluster_10798	N	22	110	7	4	2
NC_058078.1:14614098-14614523	Cluster_10799	N	12	156	77	0	0
NC_058078.1:14614730-14615157	Cluster_10800	N	18	91	52	0	1
NC_058078.1:14616244-14617678	Cluster_10801	N	279	2781	3831	8	9
NC_058078.1:14620967-14621467	Cluster_10802	N	0	1	1	371	1
NC_058078.1:14652302-14653058	Cluster_10803	N	67	22	40	61	1453
NC_058078.1:14653306-14654533	Cluster_10804	N	160	61	126	177	4832
NC_058078.1:14672438-14672863	Cluster_10805	N	0	229	4	1	0
NC_058078.1:14699271-14700051	Cluster_10806	N	8020	4973	79	12662	9892
NC_058078.1:14744515-14745063	Cluster_10807	N	6	119	515	305	215
NC_058078.1:14745065-14746153	Cluster_10808	N	18	260	207	220	167
NC_058078.1:14746980-14747408	Cluster_10809	N	0	219	3	0	41
NC_058078.1:14758739-14759365	Cluster_10810	N	16	187	861	27	2
NC_058078.1:14759597-14760187	Cluster_10811	N	360	71	45	39	57
NC_058078.1:14777413-14777957	Cluster_10812	N	465	37	457	51	41
NC_058078.1:14906816-14907315	Cluster_10813	N	0	2	1	407	0
NC_058078.1:14940670-14941096	Cluster_10814	N	1	2	231	1	2
NC_058078.1:14948777-14949202	Cluster_10815	N	2	167	2	0	12
NC_058078.1:14990572-14990976	Cluster_10816	N	0	27	66	0	0
NC_058078.1:15245872-15246298	Cluster_10817	N	66	47	3	44	0
NC_058078.1:15246777-15247544	Cluster_10818	N	266	1	345	1843	1
NC_058078.1:15247711-15248491	Cluster_10819	N	788	8	1393	1961	0
NC_058078.1:15248785-15249218	Cluster_10820	N	68	4	76	121	1
NC_058078.1:15278468-15278895	Cluster_10821	N	71	2	60	175	0
NC_058078.1:15310014-15310429	Cluster_10822	N	32	28	43	73	48
NC_058078.1:15317067-15317500	Cluster_10823	N	354	0	0	0	0
NC_058078.1:15324012-15324474	Cluster_10824	N	210	101	84	63	606
NC_058078.1:15367730-15368159	Cluster_10825	N	107	3	6	2	74
NC_058078.1:15503641-15504059	Cluster_10826	N	0	42	47	14	0
NC_058078.1:15553997-15554425	Cluster_10827	N	83	27	138	2	2
NC_058078.1:15731068-15731483	Cluster_10828	N	1	2	88	0	0
NC_058078.1:15739487-15739907	Cluster_10829	N	9	9	69	3	1
NC_058078.1:15752852-15753504	Cluster_10830	N	7	4	28	70	259
NC_058078.1:15814765-15815193	Cluster_10831	N	217	0	2	1	0
NC_058078.1:15823124-15823547	Cluster_10832	N	34	81	59	109	80
NC_058078.1:15858104-15858698	Cluster_10833	N	0	383	1	191	311
NC_058078.1:15878891-15879321	Cluster_10834	N	159	3	6	0	2
NC_058078.1:15906650-15907236	Cluster_10835	N	923	64	0	0	155
NC_058078.1:15910209-15910745	Cluster_10836	N	94	126	121	146	53
NC_058078.1:16004538-16005036	Cluster_10837	N	0	297	0	1	0
NC_058078.1:16040854-16041269	Cluster_10838	N	14	34	76	7	11
NC_058078.1:16141186-16142424	Cluster_10839	N	4428	2752	4431	2926	4351
NC_058078.1:16184381-16184809	Cluster_10840	N	0	0	0	0	248
NC_058078.1:16232082-16232556	Cluster_10841	N	29	247	6	2	18
NC_058078.1:16254060-16255034	Cluster_10842	N	102	751	886	802	104
NC_058078.1:16255651-16256142	Cluster_10843	N	127	163	2	38	41
NC_058078.1:16283979-16284406	Cluster_10844	N	34	114	5	0	0
NC_058078.1:16448332-16449148	Cluster_10845	N	281	71	1	13	61
NC_058078.1:16449987-16450415	Cluster_10846	N	6	143	0	6	3
NC_058078.1:16787443-16787872	Cluster_10847	N	264	229	160	1	4
NC_058078.1:16922329-16922745	Cluster_10848	N	50	39	158	11	51
NC_058078.1:16938408-16938822	Cluster_10849	N	29	32	13	24	33
NC_058078.1:16949513-16949928	Cluster_10850	N	3	49	9	8	26
NC_058078.1:17115065-17115603	Cluster_10851	N	825	540	624	365	507
NC_058078.1:17123762-17124238	Cluster_10852	N	470	777	1510	474	945
NC_058078.1:17182420-17182848	Cluster_10853	N	88	18	49	141	10
NC_058078.1:17242947-17243747	Cluster_10854	N	221	36	321	43	73
NC_058078.1:17248760-17249201	Cluster_10855	N	133	28	40	22	91
NC_058078.1:17283971-17284387	Cluster_10856	N	0	0	104	1	0
NC_058078.1:17480156-17480570	Cluster_10857	N	30	19	32	18	13
NC_058078.1:17915460-17915887	Cluster_10858	N	56	10	89	8	15
NC_058078.1:18008235-18008654	Cluster_10859	N	25	0	69	37	10
NC_058078.1:18081031-18081459	Cluster_10860	N	252	0	3	3	27
NC_058078.1:18084738-18085166	Cluster_10861	N	3	1	534	38	19
NC_058078.1:18125628-18126159	Cluster_10862	N	175	196	2815	197	168
NC_058078.1:18155827-18156382	Cluster_10863	N	4	104	97	338	37
NC_058078.1:18162758-18163197	Cluster_10864	N	221	81	1	58	193
NC_058078.1:18174131-18174834	Cluster_10865	N	4	460	38	291	24
NC_058078.1:18179553-18179982	Cluster_10866	N	1	125	11	94	42
NC_058078.1:18333493-18333922	Cluster_10867	N	0	118	28	84	21
NC_058078.1:18334180-18334800	Cluster_10868	N	640	68	116	31	30
NC_058078.1:18348835-18350425	Cluster_10869	N	13	8	9	5093	3348
NC_058078.1:18426927-18427354	Cluster_10870	N	42	6	92	19	20
NC_058078.1:18564481-18565146	Cluster_10871	N	595	6	231	122	92
NC_058078.1:18591853-18592982	Cluster_10872	N	3793	38	34	1581	5434
NC_058078.1:18600220-18600648	Cluster_10873	N	49	0	1	2	208
NC_058078.1:18619450-18619986	Cluster_10874	N	450	439	1711	307	1323
NC_058078.1:18623773-18624304	Cluster_10875	N	3315	2983	2963	1222	3948
NC_058078.1:18626385-18626914	Cluster_10876	N	861	1756	1960	129	473
NC_058078.1:18655381-18655809	Cluster_10877	N	99	0	1	0	25
NC_058078.1:18702570-18702985	Cluster_10878	N	1	0	22	10	125
NC_058078.1:19024013-19024441	Cluster_10879	N	41	29	107	2	78
NC_058078.1:19112748-19113176	Cluster_10880	N	0	2	0	8	136
NC_058078.1:19255929-19256344	Cluster_10881	N	0	0	55	0	33
NC_058078.1:19332607-19333035	Cluster_10882	N	21	18	33	125	47
NC_058078.1:19368528-19368960	Cluster_10883	N	0	93	180	47	261
NC_058078.1:19529478-19529904	Cluster_10884	N	38	29	25	0	4
NC_058078.1:19598540-19598949	Cluster_10885	N	0	64	2	49	0
NC_058078.1:19611351-19611815	Cluster_10886	N	0	981	250	0	861
NC_058078.1:19769484-19770012	Cluster_10887	N	378	631	578	252	512
NC_058078.1:19771447-19771982	Cluster_10888	N	400	530	303	166	475
NC_058078.1:19776398-19776881	Cluster_10889	N	82	103	110	66	143
NC_058078.1:20198037-20198465	Cluster_10890	N	0	106	64	501	70
NC_058078.1:20274883-20275300	Cluster_10891	N	2	7	6	64	70
NC_058078.1:20283344-20283761	Cluster_10892	N	6	4	6	54	67
NC_058078.1:20306840-20307267	Cluster_10893	N	1	127	37	0	29
NC_058078.1:20308318-20308745	Cluster_10894	N	0	52	1	106	34
NC_058078.1:20315045-20315475	Cluster_10895	N	0	7	0	213	454
NC_058078.1:20315478-20316189	Cluster_10896	N	0	1741	0	1511	311
NC_058078.1:20316934-20317413	Cluster_10897	N	1401	1091	2105	409	282
NC_058078.1:20340544-20340953	Cluster_10898	N	32	55	41	9	0
NC_058078.1:20375913-20376341	Cluster_10899	N	0	94	50	465	55
NC_058078.1:20379364-20379792	Cluster_10900	N	0	119	53	488	79
NC_058078.1:20607649-20608078	Cluster_10901	N	0	189	1	0	68
NC_058078.1:20613821-20614746	Cluster_10902	N	140	76	141	131	133
NC_058078.1:20614797-20615333	Cluster_10903	N	281	18	300	210	91
NC_058078.1:20615383-20616036	Cluster_10904	N	292	66	423	74	52
NC_058078.1:20616634-20617941	Cluster_10905	N	404	902	1076	1016	932
NC_058078.1:20634988-20635713	Cluster_10906	N	7184	9253	7026	9573	3206
NC_058078.1:20637148-20637920	Cluster_10907	N	167	162	179	92	38
NC_058078.1:20638748-20639610	Cluster_10908	N	143	171	181	73	50
NC_058078.1:20640016-20640446	Cluster_10909	N	26	83	54	81	71
NC_058078.1:20641197-20641624	Cluster_10910	N	10	119	53	141	526
NC_058078.1:20645547-20646023	Cluster_10911	N	10	9571	9	0	1
NC_058078.1:20646351-20646864	Cluster_10912	N	1	5	2	390	4
NC_058078.1:20662553-20662978	Cluster_10913	N	25	89	44	3	9
NC_058078.1:20663009-20663619	Cluster_10914	N	291	167	122	20	51
NC_058078.1:20664267-20664691	Cluster_10915	N	95	49	61	45	6
NC_058078.1:20688740-20689168	Cluster_10916	N	10	4	17	206	43
NC_058078.1:20692992-20693420	Cluster_10917	N	121	61	86	17	15
NC_058078.1:20694624-20695166	Cluster_10918	N	107	311	64	71	32
NC_058078.1:20699879-20700309	Cluster_10919	N	73	56	100	21	20
NC_058078.1:20700789-20701237	Cluster_10920	N	223	152	383	120	89
NC_058078.1:20710710-20711774	Cluster_10921	N	1036	1925	1618	2585	1111
NC_058078.1:20713057-20713652	Cluster_10922	N	4	12	7280	33	0
NC_058078.1:20754356-20755158	Cluster_10923	N	7	30	479	69	17
NC_058078.1:20798230-20798652	Cluster_10924	N	21	37	84	23	1
NC_058078.1:20800898-20801324	Cluster_10925	N	44	37	73	20	5
NC_058078.1:20801874-20802302	Cluster_10926	N	25	146	38	1	0
NC_058078.1:21059078-21059503	Cluster_10927	N	51	39	78	9	2
NC_058078.1:21060398-21060830	Cluster_10928	N	231	624	33	1	178
NC_058078.1:21089220-21090504	Cluster_10929	N	1880	831	3345	3380	580
NC_058078.1:21127184-21127611	Cluster_10930	N	19	76	5	10	0
NC_058078.1:21411073-21411574	Cluster_10931	N	1118	4375	15847	1723	1592
NC_058078.1:21422339-21422766	Cluster_10932	N	4	179	0	0	0
NC_058078.1:21550310-21550736	Cluster_10933	N	223	36	0	129	0
NC_058078.1:21567348-21568018	Cluster_10934	N	71	484	0	626	0
NC_058078.1:21595922-21596351	Cluster_10935	N	20	160	62	61	0
NC_058078.1:21597144-21597671	Cluster_10936	N	17	11	27	17	233
NC_058078.1:21606743-21607172	Cluster_10937	N	371	3	0	41	1
NC_058078.1:21684147-21684569	Cluster_10938	N	25	66	84	45	76
NC_058078.1:21735666-21736089	Cluster_10939	N	0	0	133	0	0
NC_058078.1:21810018-21810446	Cluster_10940	N	0	0	83	144	0
NC_058078.1:21999756-22000191	Cluster_10941	N	1	7	5	1	250
NC_058078.1:22101138-22101565	Cluster_10942	N	0	27	243	0	51
NC_058078.1:22228842-22229401	Cluster_10943	N	42656	41219	44035	32393	52592
NC_058078.1:22275412-22275820	Cluster_10944	N	8	1	15	89	0
NC_058079.1:390631-391061	Cluster_10945	N	97	86	22	17	27
NC_058079.1:516216-516632	Cluster_10946	N	184	1	1	0	36
NC_058079.1:526720-527141	Cluster_10947	N	0	0	0	0	147
NC_058079.1:531219-531635	Cluster_10948	N	2	1	33	14	136
NC_058079.1:969434-969863	Cluster_10949	N	183	183	93	153	91
NC_058079.1:1123619-1124109	Cluster_10950	N	1029	766	922	756	1028
NC_058079.1:1132124-1132547	Cluster_10951	N	21	46	58	33	54
NC_058079.1:1165561-1165988	Cluster_10952	N	0	21	60	11	88
NC_058079.1:1260445-1260863	Cluster_10953	N	2	43	0	34	20
NC_058079.1:1320863-1321287	Cluster_10954	N	44	120	139	48	123
NC_058079.1:1321592-1322023	Cluster_10955	N	302	305	526	277	287
NC_058079.1:1325740-1326215	Cluster_10956	N	266	271	239	161	234
NC_058079.1:1339332-1339810	Cluster_10957	N	116	206	358	146	281
NC_058079.1:1712560-1712985	Cluster_10958	N	14	40	43	38	51
NC_058079.1:1740389-1740805	Cluster_10959	N	78	157	2	124	35
NC_058079.1:1967682-1968090	Cluster_10960	N	56	58	84	43	52
NC_058079.1:1973966-1974389	Cluster_10961	N	100	32	33	31	27
NC_058079.1:2023803-2024218	Cluster_10962	N	80	1	50	3	40
NC_058079.1:2153499-2153918	Cluster_10963	N	77	83	45	25	50
NC_058079.1:2241394-2241809	Cluster_10964	N	6	4	12	53	48
NC_058079.1:2259375-2259803	Cluster_10965	N	7	0	7	13	228
NC_058079.1:2370936-2371026	Cluster_10966	Y	114	76	152	96	142
NC_058079.1:2390921-2392344	Cluster_10967	N	303	230	448	163	191
NC_058079.1:2393044-2393472	Cluster_10968	N	166	95	144	65	44
NC_058079.1:2397238-2398933	Cluster_10969	N	328	233	570	163	205
NC_058079.1:2399639-2400201	Cluster_10970	N	170	126	207	74	59
NC_058079.1:2400457-2400982	Cluster_10971	N	370	195	344	144	64
NC_058079.1:2417024-2417515	Cluster_10972	N	95	260	14	100	245
NC_058079.1:2471910-2472549	Cluster_10973	N	38	72	97	0	791
NC_058079.1:2490053-2490481	Cluster_10974	N	114	13	60	5	1
NC_058079.1:2499377-2499791	Cluster_10975	N	3	37	10	27	12
NC_058079.1:2528540-2528949	Cluster_10976	N	0	23	0	0	102
NC_058079.1:2588131-2588558	Cluster_10977	N	0	80	1	1	19
NC_058079.1:2759856-2760283	Cluster_10978	N	87	73	136	28	158
NC_058079.1:2946144-2946556	Cluster_10979	N	3	0	1	40	47
NC_058079.1:3005444-3005873	Cluster_10980	N	56	52	50	25	92
NC_058079.1:3083866-3084295	Cluster_10981	N	52	39	46	5	90
NC_058079.1:3120450-3120872	Cluster_10982	N	75	2	56	25	42
NC_058079.1:3309687-3310104	Cluster_10983	N	8	11	30	32	50
NC_058079.1:3397337-3397760	Cluster_10984	N	0	234	2	1	1
NC_058079.1:3484118-3484534	Cluster_10985	N	0	0	51	38	42
NC_058079.1:3547393-3547815	Cluster_10986	N	0	26	45	27	71
NC_058079.1:3614044-3614472	Cluster_10987	N	2	2	205	0	129
NC_058079.1:3669349-3669781	Cluster_10988	N	390	34	35	84	167
NC_058079.1:3672320-3673143	Cluster_10989	N	316	52	14	84	172
NC_058079.1:3673426-3673853	Cluster_10990	N	155	21	3	113	108
NC_058079.1:3690991-3691417	Cluster_10991	N	28	83	99	43	115
NC_058079.1:3756306-3756740	Cluster_10992	N	117	22	64	70	57
NC_058079.1:3795562-3795977	Cluster_10993	N	6	17	22	20	26
NC_058079.1:3875732-3876162	Cluster_10994	N	981	1780	595	808	476
NC_058079.1:3941355-3941784	Cluster_10995	N	111	1	25	0	24
NC_058079.1:4036538-4036967	Cluster_10996	N	1	2	31	0	113
NC_058079.1:4043598-4044027	Cluster_10997	N	6	98	11	7	11
NC_058079.1:4145815-4146243	Cluster_10998	N	39	18	38	43	1
NC_058079.1:4156050-4156477	Cluster_10999	N	0	102	1	0	2
NC_058079.1:4163940-4164368	Cluster_11000	N	45	26	35	45	3
NC_058079.1:4197962-4198432	Cluster_11001	N	0	0	0	0	329
NC_058079.1:4263009-4263573	Cluster_11002	N	37	56	367	0	5
NC_058079.1:4282761-4283315	Cluster_11003	N	550	3561	5359	4493	713
NC_058079.1:4292833-4293255	Cluster_11004	N	3	102	79	12	5
NC_058079.1:4326870-4327300	Cluster_11005	N	68	80	82	63	44
NC_058079.1:4397380-4398149	Cluster_11006	N	402	85	30	34	53
NC_058079.1:4510112-4510540	Cluster_11007	N	2	47	62	299	8
NC_058079.1:4548417-4548864	Cluster_11008	N	185	0	117	186	0
NC_058079.1:4747670-4748082	Cluster_11009	N	1	44	0	4	107
NC_058079.1:4757580-4758112	Cluster_11010	N	23	90	53	33	33
NC_058079.1:4758597-4759076	Cluster_11011	N	516	1324	445	207	503
NC_058079.1:4760774-4761232	Cluster_11012	N	24	67	59	2	158
NC_058079.1:4777203-4777630	Cluster_11013	N	3	69	27	177	1
NC_058079.1:4780472-4780902	Cluster_11014	N	438	9	10	27	1
NC_058079.1:4812623-4813052	Cluster_11015	N	26	113	0	1	1
NC_058079.1:4814128-4814634	Cluster_11016	N	388	1690	506	649	59
NC_058079.1:4851414-4851840	Cluster_11017	N	16	8	37	87	9
NC_058079.1:5043002-5043417	Cluster_11018	N	34	29	22	49	53
NC_058079.1:5235962-5236393	Cluster_11019	N	8	249	79	16	52
NC_058079.1:5246883-5247312	Cluster_11020	N	5	34	42	33	54
NC_058079.1:5261388-5261483	Cluster_11021	Y	9	0	6	32	2
NC_058079.1:5262752-5263183	Cluster_11022	N	9	254	77	21	45
NC_058079.1:5307501-5308042	Cluster_11023	N	84	12	93	51	73
NC_058079.1:5310298-5310911	Cluster_11024	N	418	370	350	456	197
NC_058079.1:5463680-5464096	Cluster_11025	N	52	0	154	0	33
NC_058079.1:5466973-5467389	Cluster_11026	N	40	0	163	0	33
NC_058079.1:5487999-5488405	Cluster_11027	N	25	33	20	11	14
NC_058079.1:5506109-5506533	Cluster_11028	N	0	1	0	88	1
NC_058079.1:5511383-5511810	Cluster_11029	N	1	9	89	2	0
NC_058079.1:5550392-5550839	Cluster_11030	N	35	183	157	7	838
NC_058079.1:5556016-5556730	Cluster_11031	N	24	115	183	65	117
NC_058079.1:5556832-5557260	Cluster_11032	N	5	89	10	11	17
NC_058079.1:5657891-5658320	Cluster_11033	N	0	0	183	1	0
NC_058079.1:5774636-5775049	Cluster_11034	N	22	8	17	12	25
